osm_type,osm_id,osm_key,nombre,nombre_normalizado,operador,tipo_infraestructura,modo_principal,categoria_intermodal,capacidad,railway,amenity,public_transport,network,brand,operator,ref,wikidata,website,osm_ids,cantidad_elementos_osm,es_ferrocarril,es_subte,es_autobus,es_fluvial,es_tranvia,es_multimodal,score_infraestructura
node,3048418218,node/3048418218,Estadio Monumental,estadio monumental,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3048346748,3048418218",2,0,0,0,0,0,0,0.0
node,3048418223,node/3048418223,Parroquia Santiago Apóstol,parroquia santiago apostol,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3048346749,3048418223",2,0,0,0,0,0,0,0.0
node,3048346751,node/3048346751,Museo River,museo river,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3048346750,3048346751,3048418221,3048418222",4,0,0,0,0,0,0,0.0
node,3048346753,node/3048346753,Club Hípico Argentino,club hipico argentino,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12011172576,3048346753,3048418215,3049746833",4,0,0,0,0,0,0,0.0
node,3048346758,node/3048346758,General Paz y Grecia,general paz y grecia,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3048346758,4249455299",2,0,0,0,0,0,0,0.0
node,3048390054,node/3048390054,Coronel Chilavert,coronel chilavert,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3048390053,3048390054",2,0,0,0,0,0,0,0.0
node,3048390058,node/3048390058,General Paz y Madariaga,general paz y madariaga,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3048390057,3048390058",2,0,0,0,0,0,0,0.0
node,3050614931,node/3050614931,Avenida Olleros,avenida olleros,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3050614931,3830183066",2,0,0,0,0,0,0,0.0
node,3050842042,node/3050842042,Avenida de los Ombúes,avenida de los ombues,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3050614932,3050842042",2,0,0,0,0,0,0,0.0
node,3050842734,node/3050842734,Intendente Bunge,intendente bunge,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3050617980,3050842734",2,0,0,0,0,0,0,0.0
node,3050851033,node/3050851033,Plaza Aguilar,plaza aguilar,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3050618033,3050851033",2,0,0,0,0,0,0,0.0
node,3050851034,node/3050851034,Ramsay y Echeverría,ramsay y echeverria,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3050618114,3050851034",2,0,0,0,0,0,0,0.0
node,3050618235,node/3050618235,Plaza México,plaza mexico,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3050618235,1,0,0,0,0,0,0,0.0
node,3054665867,node/3054665867,General Paz y Roosevelt,general paz y roosevelt,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054665867,3054723106",2,0,0,0,0,0,0,0.0
node,3054665909,node/3054665909,José León Suárez y Tuyutí,jose leon suarez y tuyuti,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054665909,3054723107",2,0,0,0,0,0,0,0.0
node,3054723098,node/3054723098,General Paz y Conde,general paz y conde,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3054673575,3054723098",2,0,0,0,0,0,0,0.0
node,3054674052,node/3054674052,Díaz Vélez,diaz velez,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674052,3054723102",2,0,0,0,0,0,0,0.0
node,3054674053,node/3054674053,De los Corrales - De la Torre,de los corrales - de la torre,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674053,3054723100",2,0,0,0,0,0,0,0.0
node,3054674054,node/3054674054,Barrio Piedrabuena,barrio piedrabuena,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674054,3054723096",2,0,0,0,0,0,0,0.0
node,8512505872,node/8512505872,General Paz y Chilavert,general paz y chilavert,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674055,3054723099,8512505871,8512505872",4,0,0,0,0,0,0,0.0
node,3054674237,node/3054674237,General Iriarte,general iriarte,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674237,3054723104",2,0,0,0,0,0,0,0.0
node,3054674336,node/3054674336,General Paz y Cruz,general paz y cruz,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674336,3054723103",2,0,0,0,0,0,0,0.0
node,3054723105,node/3054723105,Parque del Sur,parque del sur,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3054674338,3054723105",2,0,0,0,0,0,0,0.0
node,3054723101,node/3054723101,Doctor de la Rosa,doctor de la rosa,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3054674355,3054723101",2,0,0,0,0,0,0,0.0
node,3054674357,node/3054674357,General Paz y Chávez,general paz y chavez,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3054674357,3054723097",2,0,0,0,0,0,0,0.0
node,3056611733,node/3056611733,San Isidro Labrador,san isidro labrador,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3056611633,3056611733,5659932186,5659932187",4,0,0,0,0,0,0,0.0
node,3067737435,node/3067737435,Alcorta y Pampa,alcorta y pampa,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3066858123,3066858266,3067709433,3067737435",4,0,0,0,0,0,0,0.0
node,5492537634,node/5492537634,La Pampa y Lugones,la pampa y lugones,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3067683037,5492537634",2,0,0,0,0,0,0,0.0
node,3067754034,node/3067754034,Plaza Parques Nacionales,plaza parques nacionales,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3067754033,3067754034",2,0,0,0,0,0,0,0.0
node,3067831933,node/3067831933,Santiago de Liniers,santiago de liniers,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3067818688,3067831933",2,0,0,0,0,0,0,0.0
node,3069049359,node/3069049359,Fait y Moreno,fait y moreno,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"10046326459,3069049359",2,0,0,0,0,0,0,0.0
node,3864280358,node/3864280358,Los Incas y Forest,los incas y forest,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071268204,3071355999,3864280357,3864280358",4,0,0,0,0,0,0,0.0
node,3864280396,node/3864280396,Los Incas y Acha,los incas y acha,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071288955,3071355994,3864280395,3864280396",4,0,0,0,0,0,0,0.0
node,3071355997,node/3071355997,Los Incas y Bauness,los incas y bauness,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071288956,3071355997",2,0,0,0,0,0,0,0.0
node,3864280398,node/3864280398,Los Incas y Altolaguirre,los incas y altolaguirre,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071288957,3071355995,3864280397,3864280398",4,0,0,0,0,0,0,0.0
node,3071356004,node/3071356004,Los Incas y Álvarez Thomas,los incas y alvarez thomas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071289115,3071356004",2,0,0,0,0,0,0,0.0
node,3071289117,node/3071289117,Rivadavia y Diagonal Alvear,rivadavia y diagonal alvear,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071289117,3071294959,3071382454,5132234903",4,0,0,0,0,0,0,0.0
node,3071356002,node/3071356002,Los Incas y Heredia,los incas y heredia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071289642,3071356002",2,0,0,0,0,0,0,0.0
node,3864280404,node/3864280404,Los Incas y Gamarra,los incas y gamarra,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071294933,3071356001,3864280403,3864280404",4,0,0,0,0,0,0,0.0
node,3864280400,node/3864280400,Los Incas y Andonaegui,los incas y andonaegui,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12557965605,12557965606,3071294934,3071355996,3864280399,3864280400",6,0,0,0,0,0,0,0.0
node,4236859742,node/4236859742,Los Incas y Constituyentes,los incas y constituyentes,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071294935,4236859742",2,0,0,0,0,0,0,0.0
node,3071355983,node/3071355983,Beiró y Caracas,beiro y caracas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071294936,3071355983",2,0,0,0,0,0,0,0.0
node,3071355978,node/3071355978,Avenida San Martín,avenida san martin,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071294938,3071355978",2,0,0,0,0,0,0,0.0
node,3071355982,node/3071355982,Beiró y Campana,beiro y campana,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071294939,3071355982",2,0,0,0,0,0,0,0.0
node,3071355985,node/3071355985,Beiró y Concordia,beiro y concordia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071294940,3071355985",2,0,0,0,0,0,0,0.0
node,3864280418,node/3864280418,Beiró y San Nicolás,beiro y san nicolas,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071294941,3071355992,3864280418,4236859747",4,0,0,0,0,0,0,0.0
node,3071355984,node/3071355984,Beiró y Chivilcoy,beiro y chivilcoy,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071294942,3071355984",2,0,0,0,0,0,0,0.0
node,3864280360,node/3864280360,Beiró y Lope de Vega,beiro y lope de vega,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071297838,3071298019,3071355979,3071355989,3864280359,3864280360,4080814383,4080814384,4236859745,4236859746",10,0,0,0,0,0,0,0.0
node,12303466632,node/12303466632,Beiró y Moliere,beiro y moliere,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11179721331,11179721332,12303466631,12303466632,3071297839,3071355991,3456720578,3456730416",8,0,0,0,0,0,0,0.0
node,11036608558,node/11036608558,Beiró y General Paz,beiro y general paz,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"11036608558,11498742399,3071297840,3071298141,3071355987,3864280379,3864280380,4236863202",8,0,0,0,0,0,0,0.0
node,3071382448,node/3071382448,Fragueiro,fragueiro,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071297860,3071382448",2,0,0,0,0,0,0,0.0
node,3071297897,node/3071297897,General Paz y Bacón,general paz y bacon,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071297897,3071382446",2,0,0,0,0,0,0,0.0
node,3071297899,node/3071297899,Gana y Gamboa,gana y gamboa,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071297899,3071382449",2,0,0,0,0,0,0,0.0
node,3071355986,node/3071355986,Beiró y Fernández de Enciso,beiro y fernandez de enciso,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071298014,3071355986",2,0,0,0,0,0,0,0.0
node,3213505861,node/3213505861,Beiró y Bermúdez,beiro y bermudez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071298016,3071355981,3207152465,3213505861",4,0,0,0,0,0,0,0.0
node,3071356005,node/3071356005,Plaza El Maestro,plaza el maestro,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071298017,3071356005",2,0,0,0,0,0,0,0.0
node,3071298091,node/3071298091,Rivadavia y Porrini,rivadavia y porrini,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071298091,3071382457,4173515287,4879651041",4,0,0,0,0,0,0,0.0
node,3071298143,node/3071298143,Avenida Juan B. Justo,avenida juan b. justo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3071298143,3071382450",2,0,0,0,0,0,0,0.0
node,3071355977,node/3071355977,Avenida Lastra,avenida lastra,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3071355977,4080814381",2,0,0,0,0,0,0,0.0
node,3475307513,node/3475307513,Av. Eva Perón y Rivas,av. eva peron y rivas,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3073487893,3475307513",2,0,0,0,0,0,0,0.0
node,3075284498,node/3075284498,Avenida 13 y 70,avenida 13 y 70,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075284494,3075284495,3075284496,3075284497,3075284498,3075284499",6,0,0,0,0,0,0,0.0
node,3075284503,node/3075284503,Avenida 13 y 71,avenida 13 y 71,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284502,3075284503",2,0,0,0,0,0,0,0.0
node,3075284508,node/3075284508,Avenida 13 y 74,avenida 13 y 74,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075284504,3075284505,3075284506,3075284507,3075284508,3075284509",6,0,0,0,0,0,0,0.0
node,3075284513,node/3075284513,Avenida 13 y Avenida 72,avenida 13 y avenida 72,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284510,3075284511,3075284512,3075284513",4,0,0,0,0,0,0,0.0
node,3075284517,node/3075284517,Avenida 13 y Avenida 72,avenida 13 y avenida 72,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284514,3075284515,3075284516,3075284517",4,0,0,0,0,0,0,0.0
node,3075284519,node/3075284519,2 y 41,2 y 41,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075284518,3075284519",2,0,0,0,0,0,0,0.0
node,3075284521,node/3075284521,Terminal de Ómnibus,terminal de omnibus,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075284520,3075284521",2,0,0,0,0,0,0,0.0
node,3075284523,node/3075284523,Avenida 1 y Avenida 44,avenida 1 y avenida 44,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284522,3075284523",2,0,0,0,0,0,0,0.0
node,3075284525,node/3075284525,Terminal de Ómnibus,terminal de omnibus,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284524,3075284525",2,0,0,0,0,0,0,0.0
node,3075284527,node/3075284527,Diagonal 74 y 43,diagonal 74 y 43,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,2204,,,"3075284526,3075284527",2,0,0,0,0,0,0,0.0
node,3075284529,node/3075284529,3 y Avenida 44,3 y avenida 44,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284528,3075284529",2,0,0,0,0,0,0,0.0
node,3075284530,node/3075284530,Diagonal 74 y 42,diagonal 74 y 42,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075284530,3075284531",2,0,0,0,0,0,0,0.0
node,3075289433,node/3075289433,Plaza Italia,plaza italia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075284532,3075289433",2,0,0,0,0,0,0,0.0
node,3075289434,node/3075289434,Plaza Italia,plaza italia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289434,3075289435",2,0,0,0,0,0,0,0.0
node,3075289438,node/3075289438,Ministerio de Economía,ministerio de economia,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289436,3075289437,3075289438,3075289439,4274812257,7321122067",6,0,0,0,0,0,0,0.0
node,3075289441,node/3075289441,Diagonal 80 y 49,diagonal 80 y 49,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289441,1,0,0,0,0,0,0,0.0
node,3075289442,node/3075289442,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289442,1,0,0,0,0,0,0,0.0
node,3075289448,node/3075289448,Rectorado UNLP,rectorado unlp,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289443,3075289444,3075289445,3075289448,7321122068",5,0,0,0,0,0,0,0.0
node,3075289446,node/3075289446,80 y 6,80 y 6,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289446,5368757664",2,0,0,0,0,0,0,0.0
node,3075289447,node/3075289447,Diagonal 80 y 6,diagonal 80 y 6,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289447,1,0,0,0,0,0,0,0.0
node,3075289452,node/3075289452,Pasaje Dardo Rocha,pasaje dardo rocha,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289449,3075289450,3075289451,3075289452,4427858955,4427858956",6,0,0,0,0,0,0,0.0
node,3075289456,node/3075289456,Plaza San Martín,plaza san martin,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289453,3075289454,3075289455,3075289456",4,0,0,0,0,0,0,0.0
node,3075289458,node/3075289458,Avenida 7 y 55,avenida 7 y 55,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289457,3075289458",2,0,0,0,0,0,0,0.0
node,3075289460,node/3075289460,7 y 55,7 y 55,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289460,1,0,0,0,0,0,0,0.0
node,3075289475,node/3075289475,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289461,3075289475",2,0,0,0,0,0,0,0.0
node,3075289476,node/3075289476,54 y 8,54 y 8,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289462,3075289476",2,0,0,0,0,0,0,0.0
node,4284944938,node/4284944938,Ministerio Público,ministerio publico,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289463,3075289464,3075289465,3075289466,4284944938,4284944942,4284944944,4284944949,9971322575,9971322576,9971322577,9971322578",12,0,0,0,0,0,0,0.0
node,3564378293,node/3564378293,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289467,3564378293,3564378593",3,0,0,0,0,0,0,0.0
node,3075289468,node/3075289468,54 y 9,54 y 9,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289468,1,0,0,0,0,0,0,0.0
node,3075289471,node/3075289471,Obras Sanitarias,obras sanitarias,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289469,3075289470,3075289471",3,0,0,0,0,0,0,0.0
node,3075289474,node/3075289474,Plaza Dardo Rocha,plaza dardo rocha,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289473,3075289474",2,0,0,0,0,0,0,0.0
node,3075289478,node/3075289478,Avenida 7 y 61,avenida 7 y 61,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289477,3075289478",2,0,0,0,0,0,0,0.0
node,3075289480,node/3075289480,Plaza Dardo Rocha,plaza dardo rocha,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289479,3075289480",2,0,0,0,0,0,0,0.0
node,3075289481,node/3075289481,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289481,1,0,0,0,0,0,0,0.0
node,3075289482,node/3075289482,54 y 13,54 y 13,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289482,1,0,0,0,0,0,0,0.0
node,3118909051,node/3118909051,7 y 606,7 y 606,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289483,3118909051,4427859128",3,0,0,0,0,0,0,0.0
node,3075289484,node/3075289484,7 y 89,7 y 89,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289484,3118908019,3118908020,4427859106",4,0,0,0,0,0,0,0.0
node,3118908014,node/3118908014,7 y 82,7 y 82,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289485,3118908014,4427859098",3,0,0,0,0,0,0,0.0
node,3075289487,node/3075289487,13 y 54,13 y 54,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289487,1,0,0,0,0,0,0,0.0
node,3075289490,node/3075289490,13 y 55,13 y 55,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289488,3075289490",2,0,0,0,0,0,0,0.0
node,3075289489,node/3075289489,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289489,1,0,0,0,0,0,0,0.0
node,3075289493,node/3075289493,13 y 57,13 y 57,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289491,3075289493",2,0,0,0,0,0,0,0.0
node,3075289494,node/3075289494,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289492,3075289494",2,0,0,0,0,0,0,0.0
node,3075289497,node/3075289497,Avenida 7 y 63,avenida 7 y 63,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289495,3075289496,3075289497,3075289498",4,0,0,0,0,0,0,0.0
node,3075289502,node/3075289502,13 y 59,13 y 59,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289499,3075289502",2,0,0,0,0,0,0,0.0
node,3075289501,node/3075289501,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289500,3075289501",2,0,0,0,0,0,0,0.0
node,3075289503,node/3075289503,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289503,1,0,0,0,0,0,0,0.0
node,3075289504,node/3075289504,10 y Diagonal 78,10 y diagonal 78,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289504,1,0,0,0,0,0,0,0.0
node,3075289506,node/3075289506,Plaza España,plaza espana,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289505,3075289506",2,0,0,0,0,0,0,0.0
node,3075289507,node/3075289507,Plaza Máximo Paz,plaza maximo paz,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289507,1,0,0,0,0,0,0,0.0
node,3075289508,node/3075289508,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,1538,,,3075289508,1,0,0,0,0,0,0,0.0
node,3075289512,node/3075289512,Plaza España,plaza espana,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289509,3075289512",2,0,0,0,0,0,0,0.0
node,3075289510,node/3075289510,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289510,1,0,0,0,0,0,0,0.0
node,3075289511,node/3075289511,Plaza Máximo Paz,plaza maximo paz,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289511,1,0,0,0,0,0,0,0.0
node,3075289516,node/3075289516,8 y Avenida 66,8 y avenida 66,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289513,3075289514,3075289515,3075289516",4,0,0,0,0,0,0,0.0
node,3075289519,node/3075289519,13 y 61,13 y 61,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289518,3075289519,3075289520",3,0,0,0,0,0,0,0.0
node,3075289521,node/3075289521,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289521,1,0,0,0,0,0,0,0.0
node,3075289522,node/3075289522,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289522,1,0,0,0,0,0,0,0.0
node,3075289528,node/3075289528,10 y Avenida 66,10 y avenida 66,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289523,3075289524,3075289527,3075289528",4,0,0,0,0,0,0,0.0
node,3075289526,node/3075289526,,,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289525,3075289526",2,0,0,0,0,0,0,0.0
node,3075289536,node/3075289536,12 y 64,12 y 64,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289529,3075289532,3075289535,3075289536",4,0,0,0,0,0,0,0.0
node,3075289533,node/3075289533,,,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"3075289530,3075289531,3075289533,3075289534",4,0,0,0,0,0,0,0.0
node,3075289537,node/3075289537,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,3075289537,1,0,0,0,0,0,0,0.0
node,3075289538,node/3075289538,71 y 7,71 y 7,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,3075289538,1,0,0,0,0,0,0,0.0
node,3075289546,node/3075289546,12 y Avenida 66,12 y avenida 66,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"3075289539,3075289540,3075289541,3075289543,3075289544,3075289546",6,0,0,0,0,0,0,0.0
