id,id_h3,hora,modo,cantidad_trx
82377,88c2e39abbfffff,18,COLECTIVO,93
82378,88c2e39ac5fffff,18,COLECTIVO,13
82379,88c2e39acdfffff,18,COLECTIVO,8
82380,88c2e39ad3fffff,18,COLECTIVO,74
82381,88c2e39ad5fffff,18,COLECTIVO,42
82382,88c2e39ad7fffff,18,COLECTIVO,65
82383,88c2e39ad9fffff,18,COLECTIVO,2
82384,88c2e39adbfffff,18,COLECTIVO,40
82385,88c2e39addfffff,18,COLECTIVO,42
82386,88c2e39ae3fffff,18,COLECTIVO,6
82387,88c2e39ae5fffff,18,COLECTIVO,6
82388,88c2e39ae7fffff,18,COLECTIVO,23
82389,88c2e39aebfffff,18,COLECTIVO,16
82390,88c2e39b0dfffff,18,COLECTIVO,1
82391,88c2e39b21fffff,18,COLECTIVO,103
82392,88c2e39b23fffff,18,COLECTIVO,121
82393,88c2e39b25fffff,18,COLECTIVO,24
82394,88c2e39b27fffff,18,COLECTIVO,17
82395,88c2e39b29fffff,18,COLECTIVO,2
82396,88c2e39b2dfffff,18,COLECTIVO,123
82397,88c2e39b35fffff,18,COLECTIVO,34
82398,88c2e39b37fffff,18,COLECTIVO,39
82399,88c2e39b3dfffff,18,COLECTIVO,3
82400,88c2e39b47fffff,18,COLECTIVO,6
82401,88c2e39b57fffff,18,COLECTIVO,12
82402,88c2e39b61fffff,18,COLECTIVO,117
82403,88c2e39b63fffff,18,COLECTIVO,72
82404,88c2e39b65fffff,18,COLECTIVO,165
82405,88c2e39b67fffff,18,COLECTIVO,22
82406,88c2e39b6bfffff,18,COLECTIVO,87
82407,88c2e3a001fffff,18,COLECTIVO,11
82408,88c2e3a003fffff,18,COLECTIVO,11
82409,88c2e3a009fffff,18,COLECTIVO,95
82410,88c2e3a00dfffff,18,COLECTIVO,220
82411,88c2e3a015fffff,18,COLECTIVO,3
82412,88c2e3a027fffff,18,COLECTIVO,27
82413,88c2e3a029fffff,18,COLECTIVO,126
82414,88c2e3a02dfffff,18,COLECTIVO,67
82415,88c2e3a03bfffff,18,COLECTIVO,6
82416,88c2e3a045fffff,18,COLECTIVO,64
82417,88c2e3a047fffff,18,COLECTIVO,82
82418,88c2e3a055fffff,18,COLECTIVO,3
82419,88c2e3a059fffff,18,COLECTIVO,48
82420,88c2e3a05dfffff,18,COLECTIVO,57
82421,88c2e3a063fffff,18,COLECTIVO,18
82422,88c2e3a085fffff,18,COLECTIVO,2
82423,88c2e3a087fffff,18,COLECTIVO,2
82424,88c2e3a0a7fffff,18,COLECTIVO,47
82425,88c2e3a0a9fffff,18,COLECTIVO,2
82426,88c2e3a0abfffff,18,COLECTIVO,3
82427,88c2e3a0b1fffff,18,COLECTIVO,3
82428,88c2e3a0b7fffff,18,COLECTIVO,5
82429,88c2e3a0bdfffff,18,COLECTIVO,2
82430,88c2e3a0e1fffff,18,COLECTIVO,4
82431,88c2e3a0e3fffff,18,COLECTIVO,9
82432,88c2e3a101fffff,18,COLECTIVO,3
82433,88c2e3a103fffff,18,COLECTIVO,394
82434,88c2e3a107fffff,18,COLECTIVO,212
82435,88c2e3a10dfffff,18,COLECTIVO,12
82436,88c2e3a111fffff,18,COLECTIVO,6
82437,88c2e3a113fffff,18,COLECTIVO,112
82438,88c2e3a115fffff,18,COLECTIVO,65
82439,88c2e3a117fffff,18,COLECTIVO,138
82440,88c2e3a119fffff,18,COLECTIVO,128
82441,88c2e3a11dfffff,18,COLECTIVO,98
82442,88c2e3a121fffff,18,COLECTIVO,1
82443,88c2e3a123fffff,18,COLECTIVO,477
82444,88c2e3a125fffff,18,COLECTIVO,35
82445,88c2e3a127fffff,18,COLECTIVO,274
82446,88c2e3a129fffff,18,COLECTIVO,94
82447,88c2e3a12bfffff,18,COLECTIVO,17
82448,88c2e3a131fffff,18,COLECTIVO,12
82449,88c2e3a133fffff,18,COLECTIVO,13
82450,88c2e3a135fffff,18,COLECTIVO,97
82451,88c2e3a137fffff,18,COLECTIVO,78
82452,88c2e3a139fffff,18,COLECTIVO,129
82453,88c2e3a13bfffff,18,COLECTIVO,53
82454,88c2e3a13dfffff,18,COLECTIVO,151
82455,88c2e3a141fffff,18,COLECTIVO,3
82456,88c2e3a143fffff,18,COLECTIVO,53
82457,88c2e3a149fffff,18,COLECTIVO,15
82458,88c2e3a14bfffff,18,COLECTIVO,57
82459,88c2e3a153fffff,18,COLECTIVO,129
82460,88c2e3a155fffff,18,COLECTIVO,21
82461,88c2e3a157fffff,18,COLECTIVO,341
82462,88c2e3a161fffff,18,COLECTIVO,28
82463,88c2e3a165fffff,18,COLECTIVO,246
82464,88c2e3a167fffff,18,COLECTIVO,91
82465,88c2e3a169fffff,18,COLECTIVO,24
82466,88c2e3a16bfffff,18,COLECTIVO,16
82467,88c2e3a16dfffff,18,COLECTIVO,57
82468,88c2e3a181fffff,18,COLECTIVO,9
82469,88c2e3a183fffff,18,COLECTIVO,2
82470,88c2e3a185fffff,18,COLECTIVO,145
82471,88c2e3a187fffff,18,COLECTIVO,14
82472,88c2e3a18bfffff,18,COLECTIVO,15
82473,88c2e3a193fffff,18,COLECTIVO,21
82474,88c2e3a197fffff,18,COLECTIVO,7
82475,88c2e3a1a1fffff,18,COLECTIVO,100
82476,88c2e3a1a3fffff,18,COLECTIVO,7
82477,88c2e3a1a5fffff,18,COLECTIVO,37
82478,88c2e3a1a7fffff,18,COLECTIVO,121
82479,88c2e3a1a9fffff,18,COLECTIVO,126
82480,88c2e3a1abfffff,18,COLECTIVO,43
82481,88c2e3a1adfffff,18,COLECTIVO,108
82482,88c2e3a1b1fffff,18,COLECTIVO,32
82483,88c2e3a1b3fffff,18,COLECTIVO,6
82484,88c2e3a1b5fffff,18,COLECTIVO,8
82485,88c2e3a1b9fffff,18,COLECTIVO,16
82486,88c2e3a1bbfffff,18,COLECTIVO,147
82487,88c2e3a1bdfffff,18,COLECTIVO,2
82488,88c2e3a1c5fffff,18,COLECTIVO,15
82489,88c2e3a1e1fffff,18,COLECTIVO,118
82490,88c2e3a1e3fffff,18,COLECTIVO,72
82491,88c2e3a1e5fffff,18,COLECTIVO,24
82492,88c2e3a1e7fffff,18,COLECTIVO,51
82493,88c2e3a1e9fffff,18,COLECTIVO,45
82494,88c2e3a1edfffff,18,COLECTIVO,141
82495,88c2e3a201fffff,18,COLECTIVO,99
82496,88c2e3a203fffff,18,COLECTIVO,1
82497,88c2e3a207fffff,18,COLECTIVO,32
82498,88c2e3a20bfffff,18,COLECTIVO,15
82499,88c2e3a211fffff,18,COLECTIVO,10
82500,88c2e3a213fffff,18,COLECTIVO,46
82501,88c2e3a21bfffff,18,COLECTIVO,22
82502,88c2e3a21dfffff,18,COLECTIVO,68
82503,88c2e3a241fffff,18,COLECTIVO,49
82504,88c2e3a243fffff,18,COLECTIVO,33
82505,88c2e3a245fffff,18,COLECTIVO,41
82506,88c2e3a249fffff,18,COLECTIVO,10
82507,88c2e3a24bfffff,18,COLECTIVO,26
82508,88c2e3a24dfffff,18,COLECTIVO,40
82509,88c2e3a251fffff,18,COLECTIVO,34
82510,88c2e3a255fffff,18,COLECTIVO,2
82511,88c2e3a259fffff,18,COLECTIVO,13
82512,88c2e3a25bfffff,18,COLECTIVO,41
82513,88c2e3a25dfffff,18,COLECTIVO,93
82514,88c2e3a263fffff,18,COLECTIVO,2
82515,88c2e3a265fffff,18,COLECTIVO,39
82516,88c2e3a26dfffff,18,COLECTIVO,6
82517,88c2e3a2c9fffff,18,COLECTIVO,8
82518,88c2e3a2cbfffff,18,COLECTIVO,10
82519,88c2e3a2cdfffff,18,COLECTIVO,49
82520,88c2e3a2d3fffff,18,COLECTIVO,15
82521,88c2e3a2d7fffff,18,COLECTIVO,6
82522,88c2e3a2d9fffff,18,COLECTIVO,17
82523,88c2e3a2e1fffff,18,COLECTIVO,10
82524,88c2e3a2e5fffff,18,COLECTIVO,22
82525,88c2e3a2e7fffff,18,COLECTIVO,4
82526,88c2e3a2e9fffff,18,COLECTIVO,37
82527,88c2e3a2edfffff,18,COLECTIVO,73
82528,88c2e3a309fffff,18,COLECTIVO,19
82529,88c2e3a30bfffff,18,COLECTIVO,1
82530,88c2e3a311fffff,18,COLECTIVO,23
82531,88c2e3a313fffff,18,COLECTIVO,21
82532,88c2e3a31dfffff,18,COLECTIVO,7
82533,88c2e3a337fffff,18,COLECTIVO,42
82534,88c2e3a341fffff,18,COLECTIVO,59
82535,88c2e3a343fffff,18,COLECTIVO,61
82536,88c2e3a347fffff,18,COLECTIVO,57
82537,88c2e3a34dfffff,18,COLECTIVO,80
82538,88c2e3a351fffff,18,COLECTIVO,33
82539,88c2e3a355fffff,18,COLECTIVO,1
82540,88c2e3a359fffff,18,COLECTIVO,25
82541,88c2e3a35bfffff,18,COLECTIVO,8
82542,88c2e3a369fffff,18,COLECTIVO,135
82543,88c2e3a36bfffff,18,COLECTIVO,78
82544,88c2e3a36dfffff,18,COLECTIVO,81
82545,88c2e3a46bfffff,18,COLECTIVO,4
82546,88c2e3a4a7fffff,18,COLECTIVO,23
82547,88c2e3a4b7fffff,18,COLECTIVO,11
82548,88c2e3a503fffff,18,COLECTIVO,18
82549,88c2e3a507fffff,18,COLECTIVO,10
82550,88c2e3a525fffff,18,COLECTIVO,13
82551,88c2e3a527fffff,18,COLECTIVO,40
82552,88c2e3a531fffff,18,COLECTIVO,26
82553,88c2e3a535fffff,18,COLECTIVO,15
82554,88c2e3a537fffff,18,COLECTIVO,3
82555,88c2e3a53dfffff,18,COLECTIVO,17
82556,88c2e3a547fffff,18,COLECTIVO,1
82557,88c2e3a549fffff,18,COLECTIVO,3
82558,88c2e3a583fffff,18,COLECTIVO,2
82559,88c2e3a5a1fffff,18,COLECTIVO,22
82560,88c2e3a5a3fffff,18,COLECTIVO,2
82561,88c2e3a5a5fffff,18,COLECTIVO,6
82562,88c2e3a5a7fffff,18,COLECTIVO,4
82563,88c2e3a5abfffff,18,COLECTIVO,42
82564,88c2e3a5adfffff,18,COLECTIVO,14
82565,88c2e3a5b1fffff,18,COLECTIVO,10
82566,88c2e3a5b3fffff,18,COLECTIVO,10
82567,88c2e3a5b9fffff,18,COLECTIVO,3
82568,88c2e3a5bdfffff,18,COLECTIVO,48
82569,88c2e3a5d5fffff,18,COLECTIVO,3
82570,88c2e3a5d9fffff,18,COLECTIVO,15
82571,88c2e3a5dbfffff,18,COLECTIVO,4
82572,88c2e3a64dfffff,18,COLECTIVO,5
82573,88c2e3a65dfffff,18,COLECTIVO,4
82574,88c2e3a705fffff,18,COLECTIVO,12
82575,88c2e3a729fffff,18,COLECTIVO,3
82576,88c2e3a743fffff,18,COLECTIVO,17
82577,88c2e3a745fffff,18,COLECTIVO,11
82578,88c2e3a76bfffff,18,COLECTIVO,30
82579,88c2e3a801fffff,18,COLECTIVO,6
82580,88c2e3a803fffff,18,COLECTIVO,10
82581,88c2e3a805fffff,18,COLECTIVO,26
82582,88c2e3a807fffff,18,COLECTIVO,52
82583,88c2e3a809fffff,18,COLECTIVO,44
82584,88c2e3a80bfffff,18,COLECTIVO,14
82585,88c2e3a80dfffff,18,COLECTIVO,10
82586,88c2e3a811fffff,18,COLECTIVO,1
82587,88c2e3a813fffff,18,COLECTIVO,110
82588,88c2e3a815fffff,18,COLECTIVO,18
82589,88c2e3a817fffff,18,COLECTIVO,91
82590,88c2e3a819fffff,18,COLECTIVO,54
82591,88c2e3a81bfffff,18,COLECTIVO,39
82592,88c2e3a81dfffff,18,COLECTIVO,1
82593,88c2e3a821fffff,18,COLECTIVO,23
82594,88c2e3a825fffff,18,COLECTIVO,129
82595,88c2e3a827fffff,18,COLECTIVO,75
82596,88c2e3a829fffff,18,COLECTIVO,53
82597,88c2e3a82dfffff,18,COLECTIVO,88
82598,88c2e3a831fffff,18,COLECTIVO,18
82599,88c2e3a833fffff,18,COLECTIVO,82
82600,88c2e3a835fffff,18,COLECTIVO,2
82601,88c2e3a839fffff,18,COLECTIVO,35
82602,88c2e3a83bfffff,18,COLECTIVO,28
82603,88c2e3a841fffff,18,COLECTIVO,134
82604,88c2e3a843fffff,18,COLECTIVO,11
82605,88c2e3a845fffff,18,COLECTIVO,628
82606,88c2e3a847fffff,18,COLECTIVO,17
82607,88c2e3a849fffff,18,COLECTIVO,238
82608,88c2e3a84bfffff,18,COLECTIVO,7
82609,88c2e3a84dfffff,18,COLECTIVO,5
82610,88c2e3a851fffff,18,COLECTIVO,29
82611,88c2e3a853fffff,18,COLECTIVO,65
82612,88c2e3a855fffff,18,COLECTIVO,894
82613,88c2e3a857fffff,18,COLECTIVO,326
82614,88c2e3a859fffff,18,COLECTIVO,24
82615,88c2e3a85bfffff,18,COLECTIVO,25
82616,88c2e3a85dfffff,18,COLECTIVO,73
82617,88c2e3a861fffff,18,COLECTIVO,155
82618,88c2e3a863fffff,18,COLECTIVO,29
82619,88c2e3a865fffff,18,COLECTIVO,137
82620,88c2e3a867fffff,18,COLECTIVO,27
82621,88c2e3a869fffff,18,COLECTIVO,156
82622,88c2e3a86bfffff,18,COLECTIVO,77
82623,88c2e3a881fffff,18,COLECTIVO,155
82624,88c2e3a883fffff,18,COLECTIVO,1
82625,88c2e3a885fffff,18,COLECTIVO,7
82626,88c2e3a887fffff,18,COLECTIVO,11
82627,88c2e3a88bfffff,18,COLECTIVO,32
82628,88c2e3a88dfffff,18,COLECTIVO,43
82629,88c2e3a891fffff,18,COLECTIVO,19
82630,88c2e3a899fffff,18,COLECTIVO,1
82631,88c2e3a89bfffff,18,COLECTIVO,38
82632,88c2e3a89dfffff,18,COLECTIVO,47
82633,88c2e3a8a1fffff,18,COLECTIVO,13
82634,88c2e3a8a5fffff,18,COLECTIVO,2
82635,88c2e3a8a7fffff,18,COLECTIVO,28
82636,88c2e3a8a9fffff,18,COLECTIVO,1
82637,88c2e3a8adfffff,18,COLECTIVO,7
82638,88c2e3a8b1fffff,18,COLECTIVO,28
82639,88c2e3a8b3fffff,18,COLECTIVO,10
82640,88c2e3a8b5fffff,18,COLECTIVO,15
82641,88c2e3a8b7fffff,18,COLECTIVO,23
82642,88c2e3a8b9fffff,18,COLECTIVO,36
82643,88c2e3a8bbfffff,18,COLECTIVO,50
82644,88c2e3a8bdfffff,18,COLECTIVO,6
82645,88c2e3a8c1fffff,18,COLECTIVO,48
82646,88c2e3a8c5fffff,18,COLECTIVO,18
82647,88c2e3a8c7fffff,18,COLECTIVO,11
82648,88c2e3a8c9fffff,18,COLECTIVO,14
82649,88c2e3a8cbfffff,18,COLECTIVO,328
82650,88c2e3a8d1fffff,18,COLECTIVO,18
82651,88c2e3a8d3fffff,18,COLECTIVO,10
82652,88c2e3a8d9fffff,18,COLECTIVO,4
82653,88c2e3a8dbfffff,18,COLECTIVO,96
82654,88c2e3a8ddfffff,18,COLECTIVO,4
82655,88c2e3a8e1fffff,18,COLECTIVO,1050
82656,88c2e3a8e3fffff,18,COLECTIVO,5
82657,88c2e3a8e9fffff,18,COLECTIVO,51
82658,88c2e3a8ebfffff,18,COLECTIVO,83
82659,88c2e3a8edfffff,18,COLECTIVO,73
82660,88c2e3a901fffff,18,COLECTIVO,32
82661,88c2e3a903fffff,18,COLECTIVO,69
82662,88c2e3a905fffff,18,COLECTIVO,202
82663,88c2e3a907fffff,18,COLECTIVO,19
82664,88c2e3a909fffff,18,COLECTIVO,117
82665,88c2e3a90bfffff,18,COLECTIVO,56
82666,88c2e3a90dfffff,18,COLECTIVO,135
82667,88c2e3a911fffff,18,COLECTIVO,45
82668,88c2e3a913fffff,18,COLECTIVO,13
82669,88c2e3a915fffff,18,COLECTIVO,9
82670,88c2e3a917fffff,18,COLECTIVO,182
82671,88c2e3a919fffff,18,COLECTIVO,36
82672,88c2e3a91bfffff,18,COLECTIVO,98
82673,88c2e3a91dfffff,18,COLECTIVO,29
82674,88c2e3a921fffff,18,COLECTIVO,1029
82675,88c2e3a923fffff,18,COLECTIVO,55
82676,88c2e3a925fffff,18,COLECTIVO,336
82677,88c2e3a927fffff,18,COLECTIVO,8
82678,88c2e3a929fffff,18,COLECTIVO,112
82679,88c2e3a92bfffff,18,COLECTIVO,42
82680,88c2e3a92dfffff,18,COLECTIVO,45
82681,88c2e3a933fffff,18,COLECTIVO,4
82682,88c2e3a937fffff,18,COLECTIVO,2
82683,88c2e3a939fffff,18,COLECTIVO,129
82684,88c2e3a93bfffff,18,COLECTIVO,69
82685,88c2e3a93dfffff,18,COLECTIVO,103
82686,88c2e3a941fffff,18,COLECTIVO,36
82687,88c2e3a943fffff,18,COLECTIVO,2465
82688,88c2e3a945fffff,18,COLECTIVO,98
82689,88c2e3a947fffff,18,COLECTIVO,59
82690,88c2e3a949fffff,18,COLECTIVO,152
82691,88c2e3a94bfffff,18,COLECTIVO,63
82692,88c2e3a94dfffff,18,COLECTIVO,11
82693,88c2e3a951fffff,18,COLECTIVO,81
82694,88c2e3a953fffff,18,COLECTIVO,29
82695,88c2e3a955fffff,18,COLECTIVO,108
82696,88c2e3a957fffff,18,COLECTIVO,2
82697,88c2e3a959fffff,18,COLECTIVO,64
82698,88c2e3a95dfffff,18,COLECTIVO,178
82699,88c2e3a965fffff,18,COLECTIVO,49
82700,88c2e3a967fffff,18,COLECTIVO,1
82701,88c2e3a969fffff,18,COLECTIVO,94
82702,88c2e3a96bfffff,18,COLECTIVO,5
82703,88c2e3a96dfffff,18,COLECTIVO,44
82704,88c2e3a981fffff,18,COLECTIVO,55
82705,88c2e3a983fffff,18,COLECTIVO,38
82706,88c2e3a985fffff,18,COLECTIVO,18
82707,88c2e3a987fffff,18,COLECTIVO,83
82708,88c2e3a98bfffff,18,COLECTIVO,16
82709,88c2e3a98dfffff,18,COLECTIVO,25
82710,88c2e3a993fffff,18,COLECTIVO,5
82711,88c2e3a999fffff,18,COLECTIVO,125
82712,88c2e3a99bfffff,18,COLECTIVO,27
82713,88c2e3a99dfffff,18,COLECTIVO,10
82714,88c2e3a9a3fffff,18,COLECTIVO,3
82715,88c2e3a9a5fffff,18,COLECTIVO,9
82716,88c2e3a9a7fffff,18,COLECTIVO,18
82717,88c2e3a9abfffff,18,COLECTIVO,5
82718,88c2e3a9adfffff,18,COLECTIVO,1
82719,88c2e3a9b1fffff,18,COLECTIVO,104
82720,88c2e3a9b3fffff,18,COLECTIVO,20
82721,88c2e3a9b5fffff,18,COLECTIVO,233
82722,88c2e3a9b7fffff,18,COLECTIVO,55
82723,88c2e3a9b9fffff,18,COLECTIVO,58
82724,88c2e3a9bbfffff,18,COLECTIVO,230
82725,88c2e3a9bdfffff,18,COLECTIVO,9
82726,88c2e3a9c1fffff,18,COLECTIVO,18
82727,88c2e3a9c3fffff,18,COLECTIVO,207
82728,88c2e3a9c5fffff,18,COLECTIVO,30
82729,88c2e3a9c9fffff,18,COLECTIVO,26
82730,88c2e3a9cbfffff,18,COLECTIVO,56
82731,88c2e3a9cdfffff,18,COLECTIVO,11
82732,88c2e3a9d1fffff,18,COLECTIVO,7
82733,88c2e3a9d3fffff,18,COLECTIVO,2
82734,88c2e3a9d5fffff,18,COLECTIVO,313
82735,88c2e3a9d7fffff,18,COLECTIVO,212
82736,88c2e3a9d9fffff,18,COLECTIVO,24
82737,88c2e3a9ddfffff,18,COLECTIVO,58
82738,88c2e3a9e1fffff,18,COLECTIVO,66
82739,88c2e3a9e5fffff,18,COLECTIVO,59
82740,88c2e3a9e9fffff,18,COLECTIVO,111
82741,88c2e3a9ebfffff,18,COLECTIVO,65
82742,88c2e3a9edfffff,18,COLECTIVO,13
82743,88c2e3aa01fffff,18,COLECTIVO,74
82744,88c2e3aa03fffff,18,COLECTIVO,136
82745,88c2e3aa05fffff,18,COLECTIVO,47
82746,88c2e3aa07fffff,18,COLECTIVO,65
82747,88c2e3aa09fffff,18,COLECTIVO,50
82748,88c2e3aa0bfffff,18,COLECTIVO,37
82749,88c2e3aa0dfffff,18,COLECTIVO,110
82750,88c2e3aa11fffff,18,COLECTIVO,4616
82751,88c2e3aa13fffff,18,COLECTIVO,43
82752,88c2e3aa15fffff,18,COLECTIVO,773
82753,88c2e3aa17fffff,18,COLECTIVO,1444
82754,88c2e3aa19fffff,18,COLECTIVO,96
82755,88c2e3aa1bfffff,18,COLECTIVO,315
82756,88c2e3aa1dfffff,18,COLECTIVO,42
82757,88c2e3aa21fffff,18,COLECTIVO,3
82758,88c2e3aa23fffff,18,COLECTIVO,29
82759,88c2e3aa25fffff,18,COLECTIVO,138
82760,88c2e3aa27fffff,18,COLECTIVO,43
82761,88c2e3aa29fffff,18,COLECTIVO,94
82762,88c2e3aa2bfffff,18,COLECTIVO,122
82763,88c2e3aa2dfffff,18,COLECTIVO,32
82764,88c2e3aa31fffff,18,COLECTIVO,249
82765,88c2e3aa33fffff,18,COLECTIVO,53
82766,88c2e3aa35fffff,18,COLECTIVO,479
82767,88c2e3aa37fffff,18,COLECTIVO,47
82768,88c2e3aa39fffff,18,COLECTIVO,78
82769,88c2e3aa3bfffff,18,COLECTIVO,146
82770,88c2e3aa3dfffff,18,COLECTIVO,32
82771,88c2e3aa41fffff,18,COLECTIVO,73
82772,88c2e3aa43fffff,18,COLECTIVO,81
82773,88c2e3aa45fffff,18,COLECTIVO,97
82774,88c2e3aa47fffff,18,COLECTIVO,18
82775,88c2e3aa49fffff,18,COLECTIVO,32
82776,88c2e3aa4bfffff,18,COLECTIVO,20
82777,88c2e3aa4dfffff,18,COLECTIVO,4
82778,88c2e3aa51fffff,18,COLECTIVO,35
82779,88c2e3aa53fffff,18,COLECTIVO,19
82780,88c2e3aa55fffff,18,COLECTIVO,216
82781,88c2e3aa57fffff,18,COLECTIVO,95
82782,88c2e3aa59fffff,18,COLECTIVO,106
82783,88c2e3aa5bfffff,18,COLECTIVO,43
82784,88c2e3aa5dfffff,18,COLECTIVO,26
82785,88c2e3aa61fffff,18,COLECTIVO,25
82786,88c2e3aa63fffff,18,COLECTIVO,71
82787,88c2e3aa65fffff,18,COLECTIVO,1001
82788,88c2e3aa67fffff,18,COLECTIVO,92
82789,88c2e3aa69fffff,18,COLECTIVO,1104
82790,88c2e3aa6bfffff,18,COLECTIVO,193
82791,88c2e3aa6dfffff,18,COLECTIVO,2579
82792,88c2e3aa81fffff,18,COLECTIVO,65
82793,88c2e3aa83fffff,18,COLECTIVO,27
82794,88c2e3aa85fffff,18,COLECTIVO,41
82795,88c2e3aa87fffff,18,COLECTIVO,40
82796,88c2e3aa89fffff,18,COLECTIVO,25
82797,88c2e3aa8bfffff,18,COLECTIVO,11
82798,88c2e3aa8dfffff,18,COLECTIVO,161
82799,88c2e3aa95fffff,18,COLECTIVO,19
82800,88c2e3aa9dfffff,18,COLECTIVO,13
82801,88c2e3aaa1fffff,18,COLECTIVO,58
82802,88c2e3aaa3fffff,18,COLECTIVO,35
82803,88c2e3aaa5fffff,18,COLECTIVO,78
82804,88c2e3aaa7fffff,18,COLECTIVO,14
82805,88c2e3aaa9fffff,18,COLECTIVO,16
82806,88c2e3aaadfffff,18,COLECTIVO,130
82807,88c2e3aab1fffff,18,COLECTIVO,44
82808,88c2e3aab3fffff,18,COLECTIVO,13
82809,88c2e3aab5fffff,18,COLECTIVO,33
82810,88c2e3aab7fffff,18,COLECTIVO,8
82811,88c2e3aab9fffff,18,COLECTIVO,13
82812,88c2e3aabbfffff,18,COLECTIVO,60
82813,88c2e3aac1fffff,18,COLECTIVO,7
82814,88c2e3aac3fffff,18,COLECTIVO,156
82815,88c2e3aac5fffff,18,COLECTIVO,34
82816,88c2e3aac7fffff,18,COLECTIVO,111
82817,88c2e3aac9fffff,18,COLECTIVO,27
82818,88c2e3aacbfffff,18,COLECTIVO,35
82819,88c2e3aacdfffff,18,COLECTIVO,10
82820,88c2e3aad1fffff,18,COLECTIVO,80
82821,88c2e3aad3fffff,18,COLECTIVO,376
82822,88c2e3aad5fffff,18,COLECTIVO,138
82823,88c2e3aad7fffff,18,COLECTIVO,92
82824,88c2e3aad9fffff,18,COLECTIVO,161
82825,88c2e3aadbfffff,18,COLECTIVO,193
82826,88c2e3aaddfffff,18,COLECTIVO,61
82827,88c2e3aae1fffff,18,COLECTIVO,60
82828,88c2e3aae3fffff,18,COLECTIVO,12
82829,88c2e3aae5fffff,18,COLECTIVO,97
82830,88c2e3aae9fffff,18,COLECTIVO,126
82831,88c2e3aaebfffff,18,COLECTIVO,148
82832,88c2e3aaedfffff,18,COLECTIVO,42
82833,88c2e3ab01fffff,18,COLECTIVO,39
82834,88c2e3ab03fffff,18,COLECTIVO,16
82835,88c2e3ab05fffff,18,COLECTIVO,27
82836,88c2e3ab07fffff,18,COLECTIVO,22
82837,88c2e3ab0dfffff,18,COLECTIVO,81
82838,88c2e3ab11fffff,18,COLECTIVO,99
82839,88c2e3ab13fffff,18,COLECTIVO,239
82840,88c2e3ab15fffff,18,COLECTIVO,98
82841,88c2e3ab17fffff,18,COLECTIVO,881
82842,88c2e3ab1bfffff,18,COLECTIVO,92
82843,88c2e3ab23fffff,18,COLECTIVO,17
82844,88c2e3ab25fffff,18,COLECTIVO,21
82845,88c2e3ab27fffff,18,COLECTIVO,81
82846,88c2e3ab29fffff,18,COLECTIVO,15
82847,88c2e3ab2bfffff,18,COLECTIVO,58
82848,88c2e3ab2dfffff,18,COLECTIVO,40
82849,88c2e3ab31fffff,18,COLECTIVO,14
82850,88c2e3ab33fffff,18,COLECTIVO,7
82851,88c2e3ab35fffff,18,COLECTIVO,25
82852,88c2e3ab37fffff,18,COLECTIVO,37
82853,88c2e3ab39fffff,18,COLECTIVO,5
82854,88c2e3ab3bfffff,18,COLECTIVO,14
82855,88c2e3ab43fffff,18,COLECTIVO,38
82856,88c2e3ab47fffff,18,COLECTIVO,13
82857,88c2e3ab51fffff,18,COLECTIVO,22
82858,88c2e3ab53fffff,18,COLECTIVO,74
82859,88c2e3ab59fffff,18,COLECTIVO,818
82860,88c2e3ab5bfffff,18,COLECTIVO,63
82861,88c2e3ab5dfffff,18,COLECTIVO,12
82862,88c2e3ab63fffff,18,COLECTIVO,29
82863,88c2e3ac05fffff,18,COLECTIVO,23
82864,88c2e3ac07fffff,18,COLECTIVO,8
82865,88c2e3ac11fffff,18,COLECTIVO,12
82866,88c2e3ac13fffff,18,COLECTIVO,219
82867,88c2e3ac17fffff,18,COLECTIVO,1
82868,88c2e3ac19fffff,18,COLECTIVO,19
82869,88c2e3ac1bfffff,18,COLECTIVO,5
82870,88c2e3ac1dfffff,18,COLECTIVO,27
82871,88c2e3ac31fffff,18,COLECTIVO,12
82872,88c2e3ac33fffff,18,COLECTIVO,31
82873,88c2e3ac41fffff,18,COLECTIVO,14
82874,88c2e3ac43fffff,18,COLECTIVO,20
82875,88c2e3ac47fffff,18,COLECTIVO,27
82876,88c2e3ac49fffff,18,COLECTIVO,1
82877,88c2e3ac4bfffff,18,COLECTIVO,10
82878,88c2e3ac4dfffff,18,COLECTIVO,38
82879,88c2e3ac51fffff,18,COLECTIVO,68
82880,88c2e3ac55fffff,18,COLECTIVO,50
82881,88c2e3ac57fffff,18,COLECTIVO,2
82882,88c2e3ac59fffff,18,COLECTIVO,181
82883,88c2e3ac5bfffff,18,COLECTIVO,143
82884,88c2e3ac61fffff,18,COLECTIVO,134
82885,88c2e3ac63fffff,18,COLECTIVO,8
82886,88c2e3ac65fffff,18,COLECTIVO,65
82887,88c2e3ac6bfffff,18,COLECTIVO,28
82888,88c2e3ac81fffff,18,COLECTIVO,7
82889,88c2e3ac83fffff,18,COLECTIVO,45
82890,88c2e3ac87fffff,18,COLECTIVO,16
82891,88c2e3ac89fffff,18,COLECTIVO,5
82892,88c2e3ac95fffff,18,COLECTIVO,1
82893,88c2e3aca3fffff,18,COLECTIVO,3
82894,88c2e3aca9fffff,18,COLECTIVO,4
82895,88c2e3acabfffff,18,COLECTIVO,8
