id_h3,provincia,jurisdiccion,operaciones_totales,categoria_demanda,hora_pico,modo_dominante,metodo_asignacion,distancia_asignacion_m
88c2e032e9fffff,Buenos Aires,Monte,17,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed347fffff,Buenos Aires,Luján,17,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e10a69fffff,Buenos Aires,Navarro,16,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a539fffff,Buenos Aires,La Plata,16,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c145fffff,Buenos Aires,Berazategui,16,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2eecdb7fffff,Buenos Aires,Zárate,16,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e07a8bfffff,Buenos Aires,Brandsen,16,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ae01fffff,Buenos Aires,La Plata,16,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02db3fffff,Buenos Aires,Cañuelas,16,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a501fffff,Buenos Aires,Pilar,16,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed265fffff,Buenos Aires,Luján,16,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e322a5fffff,Buenos Aires,Campana,16,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e23659fffff,Buenos Aires,Ensenada,16,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e334bbfffff,Buenos Aires,Campana,16,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e332a9fffff,Buenos Aires,Escobar,16,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b515fffff,Buenos Aires,General Rodríguez,16,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed9b7fffff,Buenos Aires,Campana,16,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec363fffff,Buenos Aires,Exaltación de la Cruz,16,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38161fffff,Buenos Aires,Esteban Echeverría,16,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d329fffff,Buenos Aires,La Plata,16,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38365fffff,Buenos Aires,Ezeiza,16,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3db19fffff,Buenos Aires,La Plata,16,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38485fffff,Buenos Aires,Merlo,16,DEMANDA_BAJA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3210bfffff,Buenos Aires,San Fernando,16,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee0b2bfffff,Buenos Aires,Zárate,16,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e168bdfffff,Buenos Aires,Luján,16,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed315fffff,Buenos Aires,Luján,16,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec927fffff,Buenos Aires,Campana,16,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33a91fffff,Buenos Aires,Tigre,16,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14f69fffff,Buenos Aires,Marcos Paz,16,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14dbbfffff,Buenos Aires,General Rodríguez,16,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32711fffff,Buenos Aires,Campana,16,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c36bfffff,Buenos Aires,Berazategui,16,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32643fffff,Buenos Aires,Campana,16,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16aa9fffff,Buenos Aires,Luján,16,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32317fffff,Buenos Aires,San Fernando,15,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e10a4dfffff,Buenos Aires,Navarro,15,DEMANDA_BAJA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14161fffff,Buenos Aires,General Las Heras,15,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e142cdfffff,Buenos Aires,General Las Heras,15,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14807fffff,Buenos Aires,Marcos Paz,15,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33851fffff,Buenos Aires,Tigre,15,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec83dfffff,Buenos Aires,Campana,15,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a481fffff,Buenos Aires,La Plata,15,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33819fffff,Buenos Aires,Tigre,15,DEMANDA_BAJA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14323fffff,Buenos Aires,General Las Heras,15,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eecb3dfffff,Buenos Aires,Campana,15,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a4e7fffff,Buenos Aires,La Plata,15,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e330e1fffff,Buenos Aires,Escobar,15,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b891fffff,Buenos Aires,Moreno,15,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16a8bfffff,Buenos Aires,Luján,15,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e07a8dfffff,Buenos Aires,Brandsen,15,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14b39fffff,Buenos Aires,Marcos Paz,15,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306d5fffff,Buenos Aires,Tigre,15,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32465fffff,Buenos Aires,Campana,15,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2eedae7fffff,Buenos Aires,Pilar,15,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32651fffff,Buenos Aires,Campana,15,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32501fffff,Buenos Aires,Campana,15,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33913fffff,Buenos Aires,San Fernando,15,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33a81fffff,Buenos Aires,Tigre,15,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e305e9fffff,Buenos Aires,Tigre,15,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed5b1fffff,Buenos Aires,Exaltación de la Cruz,15,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a453fffff,Buenos Aires,La Plata,15,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16729fffff,Buenos Aires,Mercedes,15,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3856bfffff,Buenos Aires,La Matanza,15,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed951fffff,Buenos Aires,Exaltación de la Cruz,15,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e390a1fffff,Buenos Aires,Ezeiza,15,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39b33fffff,Buenos Aires,Presidente Perón,15,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e334b3fffff,Buenos Aires,Campana,15,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33493fffff,Buenos Aires,Campana,15,DEMANDA_BAJA,21,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3205bfffff,Buenos Aires,Campana,15,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06433fffff,Buenos Aires,San Vicente,15,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b9e5fffff,Buenos Aires,San Miguel,15,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3363bfffff,Buenos Aires,Escobar,15,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d829fffff,Buenos Aires,Ensenada,15,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c4e3fffff,Buenos Aires,Avellaneda,15,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0323bfffff,Buenos Aires,Monte,15,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32063fffff,Buenos Aires,San Fernando,15,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d2d9fffff,Buenos Aires,Florencio Varela,15,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33b3bfffff,Buenos Aires,Tigre,15,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0611dfffff,Buenos Aires,San Vicente,15,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30581fffff,Buenos Aires,Tigre,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1618bfffff,Buenos Aires,Luján,14,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e161a9fffff,Buenos Aires,Luján,14,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16715fffff,Buenos Aires,Mercedes,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06741fffff,Buenos Aires,San Vicente,14,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec261fffff,Buenos Aires,Exaltación de la Cruz,14,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31417fffff,Buenos Aires,General San Martín,14,DEMANDA_BAJA,19,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33253fffff,Buenos Aires,Escobar,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a093fffff,Buenos Aires,La Plata,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d1b7fffff,Buenos Aires,Berazategui,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e331c5fffff,Buenos Aires,Escobar,14,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec98bfffff,Buenos Aires,Campana,14,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a707fffff,Buenos Aires,La Plata,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e07a0bfffff,Buenos Aires,Brandsen,14,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32319fffff,Buenos Aires,San Fernando,14,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee573bfffff,Buenos Aires,Zárate,14,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee573dfffff,Buenos Aires,Zárate,14,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e338ddfffff,Buenos Aires,San Fernando,14,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32725fffff,Buenos Aires,Campana,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3399bfffff,Buenos Aires,San Fernando,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee98e7fffff,Buenos Aires,San Andrés de Giles,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a509fffff,Buenos Aires,Pilar,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c34bfffff,Buenos Aires,Berazategui,14,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d03dfffff,Buenos Aires,Berazategui,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33943fffff,Buenos Aires,Tigre,14,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a6e3fffff,Buenos Aires,La Plata,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33945fffff,Buenos Aires,Tigre,14,DEMANDA_BAJA,19,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e3af39fffff,Buenos Aires,Pilar,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3043dfffff,Buenos Aires,Tigre,14,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e168ddfffff,Buenos Aires,Luján,14,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16803fffff,Buenos Aires,Luján,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33641fffff,Buenos Aires,Pilar,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30421fffff,Buenos Aires,Tigre,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a483fffff,Buenos Aires,La Plata,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a64bfffff,Buenos Aires,Luján,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2eecd87fffff,Buenos Aires,Zárate,14,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16e41fffff,Buenos Aires,Mercedes,14,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06497fffff,Buenos Aires,Ezeiza,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a705fffff,Buenos Aires,General Rodríguez,14,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee9883fffff,Buenos Aires,San Andrés de Giles,14,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16cc5fffff,Buenos Aires,Luján,14,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33a49fffff,Buenos Aires,Tigre,14,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec841fffff,Buenos Aires,Campana,14,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed993fffff,Buenos Aires,Exaltación de la Cruz,14,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d9a5fffff,Buenos Aires,Ensenada,14,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed62bfffff,Buenos Aires,San Andrés de Giles,14,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06753fffff,Buenos Aires,San Vicente,14,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d1a7fffff,Buenos Aires,Berazategui,14,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed26dfffff,Buenos Aires,Luján,14,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ae2dfffff,Buenos Aires,La Plata,13,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06493fffff,Buenos Aires,Ezeiza,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e321c9fffff,Buenos Aires,San Fernando,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ac49fffff,Buenos Aires,Pilar,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e23297fffff,Buenos Aires,Berisso,13,DEMANDA_BAJA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e338e9fffff,Buenos Aires,San Fernando,13,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2b629fffff,Buenos Aires,Brandsen,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a65bfffff,Buenos Aires,Luján,13,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02e07fffff,Buenos Aires,Cañuelas,13,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32345fffff,Buenos Aires,Escobar,13,DEMANDA_BAJA,17,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e3da89fffff,Buenos Aires,La Plata,13,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3072bfffff,Buenos Aires,San Isidro,13,DEMANDA_BAJA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d02bfffff,Buenos Aires,Berazategui,13,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06b2bfffff,Buenos Aires,La Plata,13,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ae09fffff,Buenos Aires,Pilar,13,DEMANDA_BAJA,19,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1cad7fffff,Buenos Aires,Lobos,13,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33a87fffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed031fffff,Buenos Aires,Luján,13,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a431fffff,Buenos Aires,Pilar,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16c11fffff,Buenos Aires,Luján,13,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e10b4dfffff,Buenos Aires,Navarro,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec9c3fffff,Buenos Aires,Campana,13,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec92bfffff,Buenos Aires,Campana,13,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed063fffff,Buenos Aires,Luján,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed061fffff,Buenos Aires,Luján,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e322a7fffff,Buenos Aires,Campana,13,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06031fffff,Buenos Aires,San Vicente,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32027fffff,Buenos Aires,San Fernando,13,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e305bbfffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e304e9fffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,6,LANCHAS,REPRESENTATIVE_POINT,
88c2e381dbfffff,Buenos Aires,La Matanza,13,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed5adfffff,Buenos Aires,Exaltación de la Cruz,13,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06415fffff,Buenos Aires,San Vicente,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e320ddfffff,Buenos Aires,Campana,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e320cbfffff,Buenos Aires,Campana,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b9d9fffff,Buenos Aires,San Miguel,13,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33b57fffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e04453fffff,Buenos Aires,Brandsen,13,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33b5dfffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14a15fffff,Buenos Aires,General Las Heras,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e330c5fffff,Buenos Aires,Escobar,13,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e065bbfffff,Buenos Aires,Presidente Perón,13,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e304cdfffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b1ebfffff,Buenos Aires,Moreno,13,DEMANDA_BAJA,4,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec235fffff,Buenos Aires,Exaltación de la Cruz,13,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a0a9fffff,Buenos Aires,Pilar,13,DEMANDA_BAJA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a45bfffff,Buenos Aires,La Plata,13,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a40dfffff,Buenos Aires,La Plata,13,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31669fffff,Buenos Aires,Tres de Febrero,13,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c12dfffff,Buenos Aires,Berazategui,13,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33329fffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30591fffff,Buenos Aires,Tigre,13,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e316ebfffff,Buenos Aires,Tres de Febrero,13,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06119fffff,Buenos Aires,San Vicente,13,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed9edfffff,Buenos Aires,Campana,13,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14ca7fffff,Buenos Aires,General Rodríguez,13,DEMANDA_BAJA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16617fffff,Buenos Aires,Mercedes,13,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02261fffff,Buenos Aires,Cañuelas,13,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3952bfffff,Buenos Aires,La Matanza,12,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a429fffff,Buenos Aires,La Plata,12,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3adc3fffff,Buenos Aires,Escobar,12,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e161dbfffff,Buenos Aires,Luján,12,DEMANDA_BAJA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a76bfffff,Buenos Aires,La Plata,12,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5699fffff,Buenos Aires,Zárate,12,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a6adfffff,Buenos Aires,La Plata,12,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed8e3fffff,Buenos Aires,Exaltación de la Cruz,12,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33b6dfffff,Buenos Aires,Tigre,12,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e168b9fffff,Buenos Aires,Luján,12,DEMANDA_BAJA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32269fffff,Buenos Aires,Escobar,12,DEMANDA_BAJA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33997fffff,Buenos Aires,San Fernando,12,DEMANDA_BAJA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30613fffff,Buenos Aires,Tigre,12,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2eeca6bfffff,Buenos Aires,Campana,12,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a721fffff,Buenos Aires,General Rodríguez,12,DEMANDA_BAJA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33885fffff,Buenos Aires,San Fernando,12,DEMANDA_BAJA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0640bfffff,Buenos Aires,San Vicente,12,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b711fffff,Buenos Aires,General Rodríguez,12,DEMANDA_BAJA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e07ac3fffff,Buenos Aires,Brandsen,12,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e166ebfffff,Buenos Aires,Mercedes,12,DEMANDA_BAJA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b9e1fffff,Buenos Aires,San Miguel,12,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c345fffff,Buenos Aires,Berazategui,12,DEMANDA_BAJA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1c267fffff,Buenos Aires,Lobos,12,DEMANDA_BAJA,19,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3325bfffff,Buenos Aires,Escobar,12,DEMANDA_BAJA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c349fffff,Buenos Aires,Berazategui,12,DEMANDA_BAJA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da23fffff,Buenos Aires,La Plata,12,DEMANDA_BAJA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee19b5fffff,Buenos Aires,Zárate,12,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33abbfffff,Buenos Aires,Tigre,12,DEMANDA_BAJA,8,COLECTIVO,REPRESENTATIVE_POINT,
