nodo_id,h3,instalaciones_250m,instalaciones_500m,instalaciones_1000m,intercambiadores_250m,intercambiadores_500m,intercambiadores_1000m,modos_250m,cantidad_modos_250m,ferrocarril_250m,subte_250m,autobus_250m,fluvial_250m,tranvia_250m,modos_500m,cantidad_modos_500m,ferrocarril_500m,subte_500m,autobus_500m,fluvial_500m,tranvia_500m,modos_1000m,cantidad_modos_1000m,ferrocarril_1000m,subte_1000m,autobus_1000m,fluvial_1000m,tranvia_1000m,densidad_instalaciones_250m,densidad_instalaciones_500m,densidad_instalaciones_1000m,instalaciones_500m_normalizadas,densidad_instalaciones_500m_normalizada,intercambiadores_500m_normalizados,diversidad_modal_500m_normalizada,modo_ferroviario_estructurante,modo_subterraneo_estructurante,modo_fluvial_estructurante,conectividad_modal_500m,soporte_fisico_preliminar,categoria_soporte_fisico,ranking_soporte_fisico,tipo_intermodalidad,score_intermodalidad,score_demanda,score_densidad,score_conectividad,score_alcance,score_integracion,ranking_centralidad,ranking_operaciones_validacion,ranking_centralidad_validacion,diferencia_ranking_abs,score_intermodalidad_500m,categoria_intermodalidad_500m,ranking_intermodalidad,geometry,demanda_base_23,indice_demanda_estructural,infraestructura_instalaciones,infraestructura_intercambiadores,infraestructura_diversidad_modal,indice_infraestructura_estructural,indice_intermodalidad_estructural,indice_conectividad_estructural,indice_integracion_territorial,indice_centralidad_estructural,indice_centralidad_estructural_robusto,ranking_centralidad_estructural,ranking_centralidad_estructural_robusto,categoria_centralidad_estructural,categoria_centralidad_estructural_robusta,brecha_demanda_infraestructura,deficit_infraestructura,diagnostico_demanda_infraestructura,prioridad_intervencion,ranking_prioridad_intervencion,nivel_demanda_estructural,nivel_infraestructura_estructural,nivel_intermodalidad_estructural,nivel_conectividad_estructural,nivel_integracion_territorial,nivel_demanda,nivel_infraestructura,nivel_intermodalidad,nivel_conectividad,nivel_deficit_infraestructura,categoria_prioridad_intervencion,tipologia_centralidad,dimension_dominante,perfil_multidimensional,diagnostico_tipologico,ranking_tipologia_estructural,ranking_tipologia_prioridad,perfil_intervencion,deficit_demanda,deficit_intermodalidad,deficit_conectividad,deficit_integracion,deficit_estructural_promedio,impacto_potencial,categoria_impacto,urgencia_intervencion,nivel_urgencia,score_prioridad_territorial,nivel_prioridad_territorial,tipo_intervencion_recomendada,justificacion_intervencion,ranking_prioridad_territorial,ranking_intervencion,ranking_nivel_prioridad,dimensiones_prioritarias,diagnostico_territorial
12,2,52,57,64,0,2,2,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,264.83382530491383,72.57465404990428,20.371832715762604,0.014721074380165289,0.5054865469479658,0.19955424691458712,0.4,1,0,0,0.3398662740743761,32.9,SOPORTE_FISICO_BAJO,48,MONOMODAL,50.0,90.27777777777779,94.44444444444444,69.44444444444444,46.18055555555556,50.34722222222222,17,15,17,2,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5658404.121661 6147048.653807, 5658465.740008 6146622.298342, 5658095.75667 6146420.613956, 5657664.163272 6146645.253242, 5657602.519631 6147071.590525, 5657170.91438 6147296.233153, 5657109.250599 6147722.605565, 5657479.217356 6147924.353535, 5657910.856188 6147699.697301, 5657972.494681 6147273.306704, 5658404.121661 6147048.653807))",90.27777777777779,90.27777777777779,49.1473,19.9554,40.0,36.1232,41.2041,55.9896,62.6157,59.01,81.25,28,28,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.15,63.8768,DEFICIT_INFRAESTRUCTURAL,75.83,13,90.27777777777779,36.1232,41.2041,55.9896,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,28,13,AMPLIAR_INFRAESTRUCTURA,9.722222222222214,58.7959,44.0104,37.3843,51.01685,79.71725888888889,IMPACTO_MUY_ALTO,54.659420000000004,MEDIA,70.59367033333334,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,13,11,13,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE
15,2,5,6,6,2,2,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,25.464790894703256,7.639437268410976,1.909859317102744,0.0015495867768595042,0.25358849344279244,0.19955424691458712,0.4,1,0,0,0.3398662740743761,23.89,SOPORTE_FISICO_BAJO,100,INTERMODAL,100.0,85.41666666666666,86.11111111111111,23.26388888888889,46.18055555555556,50.34722222222222,28,22,28,6,66.0,INTERMODALIDAD_MEDIA,102,"POLYGON ((5647750.100458 6138025.436146, 5647381.035001 6137824.369936, 5646950.085053 6138048.736423, 5646888.167041 6138474.182758, 5647257.224227 6138675.280706, 5647195.311383 6139100.780276, 5647564.407258 6139301.917827, 5647995.424254 6139077.524066, 5648057.311847 6138652.006391, 5647688.207697 6138450.900582, 5647750.100458 6138025.436146))",85.41666666666666,85.41666666666666,23.5531,19.9554,40.0,25.8137,45.6312,43.0556,76.5046,55.31,77.78,33,33,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,59.6,74.1863,DEFICIT_INFRAESTRUCTURAL,75.09,15,85.41666666666666,25.8137,45.6312,43.0556,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,33,15,AMPLIAR_INFRAESTRUCTURA,14.583333333333343,54.3688,56.9444,23.495400000000004,52.24872500000001,76.49207833333334,IMPACTO_MUY_ALTO,58.17991,MEDIA,70.5321645,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,14,12,14,INFRAESTRUCTURA|CONECTIVIDAD|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE
10,2,16,19,27,2,2,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,81.48733086305042,24.19155134996809,8.594366926962348,0.00490702479338843,0.3794422222409767,0.19955424691458712,0.4,1,0,0,0.3398662740743761,28.34,SOPORTE_FISICO_BAJO,77,INTERMODAL,100.0,89.58333333333334,95.13888888888889,23.26388888888889,46.18055555555556,50.34722222222222,21,16,21,5,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5640971.26896 6146274.938833, 5641033.427549 6145849.071287, 5640664.508656 6145647.632154, 5640233.439503 6145872.028841, 5640171.255744 6146297.878247, 5639740.174913 6146522.278273, 5639677.971147 6146948.162741, 5640046.873373 6147149.665326, 5640477.987703 6146925.251717, 5640540.166306 6146499.349106, 5640971.26896 6146274.938833))",89.58333333333334,89.58333333333334,36.2601,19.9554,40.0,30.9287,53.7041,45.6597,79.5139,60.15,84.03,24,24,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.65,69.07130000000001,DEFICIT_INFRAESTRUCTURAL,77.21,12,89.58333333333334,30.9287,53.7041,45.6597,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,24,12,AMPLIAR_INFRAESTRUCTURA,10.416666666666657,46.2959,54.3403,20.486099999999993,47.5484,79.51034666666668,IMPACTO_MUY_ALTO,53.14347000000001,MEDIA,70.16834800000001,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,15,13,15,INFRAESTRUCTURA|CONECTIVIDAD|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE
30,3,38,40,42,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,193.53241079974472,50.92958178940651,13.36901521971921,0.010330578512396695,0.4645127786483475,0.12590471182995822,0.4,1,0,0,0.3177714135489874,29.56,SOPORTE_FISICO_BAJO,71,MONOMODAL,50.0,84.72222222222221,68.05555555555556,69.44444444444444,46.18055555555556,50.34722222222222,30,23,30,7,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5600437.010915 6185741.283206, 5600086.982766 6185402.151454, 5599673.039625 6185492.064628, 5599609.122311 6185921.140978, 5599959.176819 6186260.295546, 5599895.266556 6186689.411712, 5599481.273106 6186779.381922, 5599417.341216 6187208.546516, 5599767.431456 6187547.732281, 5600181.427218 6187457.730642, 5600245.330431 6187028.574668, 5600659.278206 6186938.598646, 5600723.159794 6186509.491093, 5600373.12228 6186170.350948, 5600437.010915 6185741.283206))",84.72222222222221,84.72222222222221,44.9488,12.5905,40.0,31.9432,39.3629,54.9479,53.8194,54.9,77.08,34,34,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,52.78,68.0568,DEFICIT_INFRAESTRUCTURAL,71.95,21,84.72222222222221,31.9432,39.3629,54.9479,MEDIO,MUY_ALTO,BAJO,BAJO,MEDIO,MEDIO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,34,21,AMPLIAR_INFRAESTRUCTURA,15.277777777777786,60.6371,45.0521,46.1806,54.981649999999995,76.48144111111111,IMPACTO_MUY_ALTO,58.319505,MEDIA,69.91186466666666,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 84.7/100 frente a infraestructura 31.9/100, con déficit infrastructural de 68.1 puntos.",16,3,16,INFRAESTRUCTURA|INTERMODALIDAD|INTEGRACION|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE
14,5,38,54,91,2,4,5,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,193.53241079974472,68.75493541569878,28.966199642724952,0.013946280991735538,0.49921692756703323,0.2923416876766772,0.4,1,0,0,0.3677025063030031,34.99,SOPORTE_FISICO_BAJO,35,INTERMODAL,100.0,95.13888888888889,86.80555555555556,69.44444444444444,95.48611111111111,50.34722222222222,3,8,3,5,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5618551.690631 6176833.39909, 5618202.411031 6176494.912935, 5617789.978349 6176584.322389, 5617726.822957 6177012.249306, 5617314.34241 6177101.684242, 5617251.165402 6177529.659452, 5617600.4975 6177868.191219, 5618012.980353 6177778.724971, 5618362.295445 6178117.242403, 5618299.153934 6178545.248882, 5618648.478264 6178883.774775, 5619060.917853 6178794.271393, 5619410.22516 6179132.782947, 5619822.619184 6179043.273745, 5619885.703612 6178615.284296, 5619536.422551 6178276.795534, 5619124.030818 6178366.273428, 5618774.732738 6178027.770331, 5618837.852638 6177599.812136, 5618488.563794 6177261.317505, 5618551.690631 6176833.39909))",95.13888888888889,95.13888888888889,48.5044,29.2342,40.0,38.9953,56.0238,74.2188,76.7361,68.3,98.61,3,3,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,56.14,61.0047,DEFICIT_INFRAESTRUCTURAL,79.54,10,95.13888888888889,38.9953,56.0238,74.2188,ALTO,MUY_ALTO,BAJO,MEDIO,ALTO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA|TERRITORIAL|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,3,10,AMPLIAR_INFRAESTRUCTURA,4.861111111111114,43.9762,25.7812,23.263900000000007,38.506499999999996,84.85374444444444,IMPACTO_MUY_ALTO,44.041755,MEDIA,69.60028166666666,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,17,14,17,INFRAESTRUCTURA|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE
39,2,12,13,33,0,0,1,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,61.11549814728781,16.552114081557114,10.504226244065093,0.0033574380165289257,0.3369487741528316,0.0,0.2,0,0,0,0.13999999999999999,16.84,SOPORTE_FISICO_MUY_BAJO,123,MONOMODAL,50.0,78.47222222222221,65.97222222222221,95.83333333333334,95.48611111111111,50.34722222222222,14,32,14,18,40.0,INTERMODALIDAD_BAJA,115,"POLYGON ((5654827.704305 6149698.701934, 5654889.453737 6149272.242361, 5654519.59763 6149070.446656, 5654088.0004 6149295.078739, 5654026.22571 6149721.52012, 5653594.616684 6149946.155525, 5653532.821888 6150372.632005, 5653902.661368 6150574.491275, 5654334.303961 6150349.842284, 5654396.073506 6149923.347608, 5654827.704305 6149698.701934))",78.47222222222221,78.47222222222221,31.9429,0.0,20.0,17.706,19.8438,67.6215,53.125,47.39,56.6,63,63,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,60.77,82.294,DEFICIT_INFRAESTRUCTURAL,71.39,22,78.47222222222221,17.706,19.8438,67.6215,MEDIO,ALTO,MUY_BAJO,MUY_BAJO,ALTO,ALTO,PRIORIDAD_ALTA,CENTRALIDAD_DEFICITARIA,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,63,22,MEJORAR_INTERMODALIDAD,21.527777777777786,80.1562,32.3785,46.875,60.425925,68.3012961111111,IMPACTO_ALTO,66.4636,ALTA,69.00201516666667,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 78.5/100 frente a infraestructura 17.7/100, con déficit infrastructural de 82.3 puntos.",18,4,18,INFRAESTRUCTURA|INTERMODALIDAD|INTEGRACION,INTERVENCION_SELECTIVA
9,1,52,79,168,3,5,11,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,264.83382530491383,100.58592403407786,53.47606087887684,0.020402892561983473,0.5434253034113294,0.3254589587445453,0.4,1,0,0,0.3776376876233636,37.46,SOPORTE_FISICO_BAJO,23,MONOMODAL,50.0,88.88888888888889,97.91666666666666,69.44444444444444,46.18055555555556,50.34722222222222,16,17,16,1,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5631761.795651 6165646.319939, 5632130.830604 6165848.80608, 5632068.254114 6166275.904101, 5631636.617646 6166500.497723, 5631267.591152 6166297.97986, 5631330.192665 6165870.900096, 5631761.795651 6165646.319939))",88.88888888888889,88.88888888888889,53.0397,32.5459,40.0,41.9467,44.3518,70.0521,63.7731,62.91,91.67,13,13,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,46.94,58.0533,DEFICIT_INFRAESTRUCTURAL,72.11,20,88.88888888888889,41.9467,44.3518,70.0521,ALTO,MUY_ALTO,MEDIO,MEDIO,ALTO,MEDIO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,13,20,AMPLIAR_INFRAESTRUCTURA,11.111111111111114,55.6482,29.947900000000004,36.2269,44.969075000000004,80.93925944444445,IMPACTO_MUY_ALTO,48.556985000000005,MEDIA,68.83067316666667,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 88.9/100 frente a infraestructura 41.9/100, con déficit infrastructural de 58.1 puntos.",19,5,19,INFRAESTRUCTURA|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE
19,3,40,43,74,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,203.71832715762605,54.749300423612,23.55493157760051,0.011105371900826446,0.47285969214745543,0.12590471182995822,0.4,1,0,0,0.3177714135489874,29.86,SOPORTE_FISICO_BAJO,68,INTERMODAL,100.0,86.80555555555556,72.91666666666666,69.44444444444444,46.18055555555556,50.34722222222222,11,20,11,9,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5647428.424204 6153943.94761, 5647058.861563 6153741.969145, 5646627.291158 6153966.573034, 5646565.249857 6154393.168942, 5646133.667769 6154617.776117, 5646071.60643 6155044.40707, 5646441.152356 6155246.449059, 5646872.767982 6155021.828334, 5647242.360946 6155223.878269, 5647673.998432 6154999.247275, 5647736.00941 6154572.579896, 5647366.408087 6154370.561727, 5647428.424204 6153943.94761))",86.80555555555556,86.80555555555556,45.8035,12.5905,40.0,32.2874,51.8629,62.7604,72.1065,61.11,88.19,18,18,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.52,67.71260000000001,DEFICIT_INFRAESTRUCTURAL,73.89,18,86.80555555555556,32.2874,51.8629,62.7604,ALTO,MUY_ALTO,BAJO,MEDIO,ALTO,MEDIO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,18,18,AMPLIAR_INFRAESTRUCTURA,13.194444444444443,48.1371,37.2396,27.893500000000003,45.2457,78.90891777777777,IMPACTO_MUY_ALTO,50.75126000000001,MEDIA,68.70250066666667,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 86.8/100 frente a infraestructura 32.3/100, con déficit infrastructural de 67.7 puntos.",20,6,20,INFRAESTRUCTURA|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE
44,6,66,91,150,3,5,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,336.13523981008296,115.86479857089981,47.7464829275686,0.02350206611570248,0.5599027673794839,0.3254589587445453,0.4,1,0,0,0.3776376876233636,38.09,SOPORTE_FISICO_BAJO,20,INTERMODAL,100.0,91.66666666666666,58.333333333333336,99.30555555555556,46.18055555555556,50.34722222222222,5,13,5,8,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5650258.359242 6161943.219254, 5649826.374557 6162167.98884, 5649764.374803 6162595.259025, 5649332.378463 6162820.031842, 5649270.358666 6163247.337039, 5648838.350682 6163472.113082, 5648468.396054 6163269.570418, 5648036.409992 6163494.336176, 5647974.345002 6163921.658105, 5648344.291228 6164124.232551, 5648776.310847 6163899.453287, 5649146.304156 6164102.035726, 5649578.3457 6163877.246176, 5649948.386093 6164079.836608, 5650380.449559 6163855.036772, 5650442.439066 6163427.66001, 5650874.49088 6163202.863395, 5650936.460337 6162775.521648, 5650566.403154 6162572.994791, 5650628.377735 6162145.706336, 5650258.359242 6161943.219254))",91.66666666666666,91.66666666666666,54.7314,32.5459,40.0,42.6333,56.8518,68.8368,67.2454,66.58,97.92,4,4,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,49.03,57.3667,DEFICIT_INFRAESTRUCTURAL,74.61,16,91.66666666666666,42.6333,56.8518,68.8368,ALTO,MUY_ALTO,MEDIO,MEDIO,ALTO,MEDIO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,4,16,AMPLIAR_INFRAESTRUCTURA,8.333333333333343,43.1482,31.163200000000003,32.754599999999996,41.108175,83.43096833333333,IMPACTO_MUY_ALTO,44.879560000000005,MEDIA,68.6473835,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 91.7/100 frente a infraestructura 42.6/100, con déficit infrastructural de 57.4 puntos.",21,7,21,INFRAESTRUCTURA|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE
13,2,53,58,62,2,2,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,269.9267834838545,73.84789359463944,19.735212943395023,0.014979338842975207,0.5075042799813676,0.19955424691458712,0.4,1,0,0,0.3398662740743761,32.98,SOPORTE_FISICO_BAJO,47,INTERMODAL,100.0,87.5,92.36111111111111,69.44444444444444,46.18055555555556,50.34722222222222,7,19,7,12,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5647867.073815 6145440.837139, 5647929.010761 6145014.859517, 5647559.707622 6144813.388982, 5647128.475844 6145037.864317, 5647066.513675 6145463.82379, 5646635.270142 6145688.302473, 5646573.28791 6146114.297041, 5646942.574428 6146315.831077, 5647373.851492 6146091.338795, 5647435.808506 6145665.326076, 5647867.073815 6145440.837139))",87.5,87.5,49.3542,19.9554,40.0,36.2076,53.7041,55.4688,78.588,62.22,89.58,16,16,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,51.29,63.7924,DEFICIT_INFRAESTRUCTURAL,73.02,19,87.5,36.2076,53.7041,55.4688,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,MEDIO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,16,19,AMPLIAR_INFRAESTRUCTURA,12.5,46.2959,44.5312,21.412000000000006,44.007875000000006,79.425575,IMPACTO_MUY_ALTO,49.208975,MEDIA,68.4811425,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 87.5/100 frente a infraestructura 36.2/100, con déficit infrastructural de 63.8 puntos.",22,8,22,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE
22,3,128,185,293,4,10,18,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,651.8986469044033,235.5493157760051,93.26479665185067,0.04777892561983471,0.6428281645235828,0.43555874103997483,0.4,1,0,0,0.4106676223119924,44.1,SOPORTE_FISICO_MEDIO,9,MONOMODAL,50.0,88.19444444444444,77.08333333333334,69.44444444444444,46.18055555555556,50.34722222222222,23,18,23,5,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5634703.272839 6172801.584511, 5634333.860222 6172598.669238, 5633901.910906 6172823.387086, 5633839.340707 6173251.033643, 5633407.379984 6173475.754642, 5633344.789892 6173903.436088, 5633714.185529 6174106.414846, 5634146.179752 6173881.680418, 5634515.622496 6174084.667208, 5634947.638815 6173859.922495, 5635010.178887 6173432.204423, 5634640.727654 6173229.249377, 5634703.272839 6172801.584511))",88.19444444444444,88.19444444444444,63.252,43.5559,40.0,49.82,47.1042,60.5035,56.8287,63.09,92.36,12,12,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,38.37,50.18,DEFICIT_INFRAESTRUCTURAL,68.26,26,88.19444444444444,49.82,47.1042,60.5035,MEDIO,MUY_ALTO,MEDIO,MEDIO,ALTO,BAJO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,DEMANDA,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,12,26,MEJORAR_INTERMODALIDAD,11.805555555555557,52.8958,39.4965,43.1713,46.4359,81.09240222222223,IMPACTO_MUY_ALTO,47.670945,MEDIA,68.09043633333334,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 88.2/100 frente a infraestructura 49.8/100, con déficit infrastructural de 50.2 puntos.",23,9,23,INTERMODALIDAD|INFRAESTRUCTURA|INTEGRACION,ALTA_DEMANDA_BAJO_SOPORTE
49,5,114,166,269,6,6,11,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,580.5972323992343,211.35776442603702,85.6253593834397,0.042871900826446284,0.630140811547512,0.3534592124660774,0.6,1,0,0,0.5260377637398232,46.53,SOPORTE_FISICO_MEDIO,4,MONOMODAL,50.0,90.97222222222221,65.27777777777779,69.44444444444444,46.18055555555556,50.34722222222222,27,14,27,13,85.0,INTERMODALIDAD_MUY_ALTA,3,"POLYGON ((5633125.287566 6161781.705243, 5633187.799811 6161354.906519, 5632818.846929 6161152.666365, 5632387.390232 6161377.193213, 5632018.484396 6161174.961024, 5631587.049698 6161399.477611, 5631524.487359 6161826.239879, 5631093.04119 6162050.759695, 5631030.458948 6162477.556906, 5631399.34791 6162679.85253, 5631336.770801 6163106.702912, 5631705.698373 6163309.038226, 5632137.211497 6163084.491439, 5632199.763569 6162657.622822, 5632631.265225 6162433.079256, 5632693.797387 6162006.245583, 5633125.287566 6161781.705243))",90.97222222222221,90.97222222222221,61.9478,35.3459,60.0,51.265,58.2115,60.8507,52.8935,66.17,97.22,5,5,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,39.71,48.735,CENTRALIDAD_ESTRATEGICA,70.47,24,90.97222222222221,51.265,58.2115,60.8507,MEDIO,MUY_ALTO,MEDIO,MEDIO,ALTO,BAJO,PRIORIDAD_ALTA,CENTRALIDAD_ESTRATEGICA,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,5,24,MANTENER_Y_OPTIMIZAR,9.027777777777786,41.7885,39.1493,47.1065,44.194824999999994,83.49107611111111,IMPACTO_MUY_ALTO,44.83696,MEDIA,67.96069316666667,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 91.0/100 frente a infraestructura 51.3/100, con déficit infrastructural de 48.7 puntos.",24,10,24,INFRAESTRUCTURA|INTEGRACION|INTERMODALIDAD,INTERVENCION_SELECTIVA
