nodo_id,h3,instalaciones_250m,instalaciones_500m,instalaciones_1000m,intercambiadores_250m,intercambiadores_500m,intercambiadores_1000m,modos_250m,cantidad_modos_250m,ferrocarril_250m,subte_250m,autobus_250m,fluvial_250m,tranvia_250m,modos_500m,cantidad_modos_500m,ferrocarril_500m,subte_500m,autobus_500m,fluvial_500m,tranvia_500m,modos_1000m,cantidad_modos_1000m,ferrocarril_1000m,subte_1000m,autobus_1000m,fluvial_1000m,tranvia_1000m,densidad_instalaciones_250m,densidad_instalaciones_500m,densidad_instalaciones_1000m,instalaciones_500m_normalizadas,densidad_instalaciones_500m_normalizada,intercambiadores_500m_normalizados,diversidad_modal_500m_normalizada,modo_ferroviario_estructurante,modo_subterraneo_estructurante,modo_fluvial_estructurante,conectividad_modal_500m,soporte_fisico_preliminar,categoria_soporte_fisico,ranking_soporte_fisico,tipo_intermodalidad,score_intermodalidad,score_demanda,score_densidad,score_conectividad,score_alcance,score_integracion,ranking_centralidad,ranking_operaciones_validacion,ranking_centralidad_validacion,diferencia_ranking_abs,score_intermodalidad_500m,categoria_intermodalidad_500m,ranking_intermodalidad,demanda_base_23,indice_demanda_estructural,infraestructura_instalaciones,infraestructura_intercambiadores,infraestructura_diversidad_modal,indice_infraestructura_estructural,indice_intermodalidad_estructural,indice_conectividad_estructural,indice_integracion_territorial,indice_centralidad_estructural,indice_centralidad_estructural_robusto,ranking_centralidad_estructural,ranking_centralidad_estructural_robusto,categoria_centralidad_estructural,categoria_centralidad_estructural_robusta,brecha_demanda_infraestructura,deficit_infraestructura,diagnostico_demanda_infraestructura,prioridad_intervencion,ranking_prioridad_intervencion
46,2,34,54,100,2,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,173.16057808398213,68.75493541569878,31.830988618379067,0.013946280991735538,0.49921692756703323,0.19955424691458712,0.4,1,0,0,0.3398662740743761,32.67,SOPORTE_FISICO_BAJO,51,MONOMODAL,50.0,82.63888888888889,71.52777777777779,69.44444444444444,46.18055555555556,50.34722222222222,31,26,31,5,70.0,INTERMODALIDAD_MEDIA,16,82.63888888888889,82.63888888888889,48.5044,19.9554,40.0,35.8637,41.2041,64.8438,54.9769,57.22,80.56,29,29,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,46.78,46.78,DEFICIT_INFRAESTRUCTURAL,68.3,25
18,2,28,38,65,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,142.60282901033824,48.38310269993618,20.690142601946395,0.00981404958677686,0.45859974178108265,0.0,0.2,0,0,0,0.13999999999999999,21.2,SOPORTE_FISICO_BAJO,108,INTERMODAL,100.0,83.33333333333334,77.77777777777779,23.26388888888889,46.18055555555556,50.34722222222222,32,25,32,7,40.0,INTERMODALIDAD_BAJA,115,83.33333333333334,83.33333333333334,44.3435,0.0,20.0,22.7002,32.3438,25.7812,73.7269,48.38,59.72,59,59,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,60.63,60.63,DEFICIT_INFRAESTRUCTURAL,74.25,17
31,1,7,9,18,0,1,1,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,35.65070725258456,11.459155902616464,5.729577951308232,0.0023243801652892563,0.29664455240180393,0.12590471182995822,0.4,1,0,0,0.3177714135489874,23.57,SOPORTE_FISICO_BAJO,101,MONOMODAL,50.0,69.44444444444444,84.72222222222221,69.44444444444444,46.18055555555556,50.34722222222222,33,45,33,12,69.0,INTERMODALIDAD_MEDIA,97,69.44444444444444,69.44444444444444,27.8703,12.5905,40.0,25.0673,32.158,64.4965,59.375,49.14,61.81,56,56,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,44.38,44.38,DEFICIT_INFRAESTRUCTURAL,59.42,42
26,3,53,79,124,3,4,6,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,269.9267834838545,100.58592403407786,39.470425886790046,0.020402892561983473,0.5434253034113294,0.2923416876766772,0.4,1,0,0,0.3677025063030031,36.63,SOPORTE_FISICO_BAJO,27,INTERMODAL,100.0,84.02777777777779,61.80555555555556,23.26388888888889,46.18055555555556,50.34722222222222,34,24,34,10,70.0,INTERMODALIDAD_MEDIA,16,84.02777777777779,84.02777777777779,53.0397,29.2342,40.0,40.8286,56.0238,48.7847,68.4028,60.78,86.81,20,20,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,43.2,43.2,DEFICIT_INFRAESTRUCTURAL,67.7,27
42,2,29,42,64,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,147.6957871892789,53.47606087887684,20.371832715762604,0.01084710743801653,0.47014268538970894,0.12590471182995822,0.4,1,0,0,0.3177714135489874,29.77,SOPORTE_FISICO_BAJO,69,INTERMODAL,100.0,79.86111111111111,69.44444444444444,23.26388888888889,46.18055555555556,50.34722222222222,35,30,35,5,70.0,INTERMODALIDAD_MEDIA,16,79.86111111111111,79.86111111111111,45.5253,12.5905,40.0,32.1765,51.8629,47.5694,70.9491,56.61,79.86,30,30,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,47.68,47.68,DEFICIT_INFRAESTRUCTURAL,66.99,28
34,1,10,19,41,0,1,5,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,50.92958178940651,24.19155134996809,13.050705333535419,0.00490702479338843,0.3794422222409767,0.12590471182995822,0.4,1,0,0,0.3177714135489874,26.5,SOPORTE_FISICO_BAJO,86,MONOMODAL,50.0,66.66666666666666,83.33333333333334,69.44444444444444,46.18055555555556,50.34722222222222,36,49,36,13,70.0,INTERMODALIDAD_MEDIA,16,66.66666666666666,66.66666666666666,36.2601,12.5905,40.0,28.4432,39.3629,69.6181,58.912,51.32,68.06,47,47,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,38.22,38.22,DEFICIT_INFRAESTRUCTURAL,55.29,49
55,2,69,117,251,2,5,8,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,351.4141143469049,148.96902673401405,79.89578143213146,0.03021694214876033,0.5892338822407044,0.3254589587445453,0.4,1,0,0,0.3776376876233636,39.21,SOPORTE_FISICO_BAJO,17,MONOMODAL,50.0,64.58333333333334,51.388888888888886,95.83333333333334,46.18055555555556,50.34722222222222,37,52,37,15,70.0,INTERMODALIDAD_MEDIA,16,64.58333333333334,64.58333333333334,57.744,32.5459,40.0,43.8557,44.3518,76.9965,48.2639,55.59,78.47,32,32,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,20.73,20.73,DEFICIT_INFRAESTRUCTURAL,47.04,60
65,2,22,30,58,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,112.04507993669432,38.197186342054884,18.46197339865986,0.007747933884297521,0.4314334042643508,0.0,0.2,0,0,0,0.13999999999999999,20.22,SOPORTE_FISICO_BAJO,110,MONOMODAL,50.0,60.416666666666664,50.0,69.44444444444444,95.48611111111111,50.34722222222222,38,58,38,20,40.0,INTERMODALIDAD_BAJA,115,60.416666666666664,60.416666666666664,41.5647,0.0,20.0,21.5807,19.8438,53.2118,47.8009,40.25,38.89,89,89,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_BAJA,38.84,38.84,DEFICIT_INFRAESTRUCTURAL,51.79,52
77,2,22,34,59,3,5,9,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,112.04507993669432,43.29014452099553,18.78028328484365,0.00878099173553719,0.4457992744134685,0.3254589587445453,0.4,1,0,0,0.3776376876233636,33.87,SOPORTE_FISICO_BAJO,44,INTERMODAL,100.0,54.166666666666664,43.75,69.44444444444444,46.18055555555556,50.34722222222222,39,67,39,28,70.0,INTERMODALIDAD_MEDIA,16,54.166666666666664,54.166666666666664,43.0337,32.5459,40.0,37.906,56.8518,62.934,62.3843,52.78,72.22,41,41,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,16.26,16.26,DEFICIT_INFRAESTRUCTURAL,39.0,69
67,3,74,118,211,6,11,17,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,376.87890524160815,150.2422662787492,67.16338598477984,0.030475206611570247,0.5902281063005388,0.45136367057450355,0.4,1,0,0,0.415409101172351,42.4,SOPORTE_FISICO_MEDIO,11,INTERMODAL,100.0,80.55555555555556,50.69444444444444,23.26388888888889,46.18055555555556,50.34722222222222,40,29,40,11,70.0,INTERMODALIDAD_MEDIA,16,80.55555555555556,80.55555555555556,57.8461,45.1364,40.0,48.1471,59.9994,52.2569,64.6991,62.51,90.28,15,15,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,32.41,32.41,DEFICIT_INFRAESTRUCTURAL,61.3,39
50,2,27,35,47,0,0,3,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,137.50987083139756,44.563384065730695,14.960564650638162,0.009039256198347107,0.44913236307384297,0.0,0.2,0,0,0,0.13999999999999999,20.86,SOPORTE_FISICO_BAJO,109,MONOMODAL,50.0,70.83333333333334,56.94444444444444,69.44444444444444,46.18055555555556,50.34722222222222,41,43,41,2,40.0,INTERMODALIDAD_BAJA,115,70.83333333333334,70.83333333333334,43.3746,0.0,20.0,22.3101,19.8438,31.8576,50.1157,40.59,40.28,87,87,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,48.52,48.52,DEFICIT_INFRAESTRUCTURAL,61.91,37
47,2,7,8,22,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,35.65070725258456,10.185916357881302,7.002817496043395,0.002066115702479339,0.28396708285127487,0.12590471182995822,0.4,1,0,0,0.3177714135489874,23.12,SOPORTE_FISICO_BAJO,103,INTERMODAL,100.0,74.30555555555556,61.111111111111114,23.26388888888889,46.18055555555556,50.34722222222222,42,38,42,4,68.0,INTERMODALIDAD_MEDIA,99,74.30555555555556,74.30555555555556,26.595,12.5905,40.0,24.5534,44.3976,62.934,68.1713,53.57,75.0,37,37,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,49.75,49.75,DEFICIT_INFRAESTRUCTURAL,64.48,30
21,1,13,20,35,0,2,3,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,66.20845632622846,25.464790894703256,11.140846016432674,0.005165289256198347,0.3852407435141075,0.19955424691458712,0.4,1,0,0,0.3398662740743761,28.55,SOPORTE_FISICO_BAJO,76,MONOMODAL,50.0,79.16666666666666,93.75,23.26388888888889,46.18055555555556,50.34722222222222,43,31,43,12,70.0,INTERMODALIDAD_MEDIA,16,79.16666666666666,79.16666666666666,36.8507,19.9554,40.0,31.1669,41.2041,50.7812,62.3843,53.64,75.69,36,36,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,48.0,48.0,DEFICIT_INFRAESTRUCTURAL,66.7,29
23,1,6,9,15,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,30.557749073643905,11.459155902616464,4.7746482927568605,0.0023243801652892563,0.29664455240180393,0.0,0.2,0,0,0,0.13999999999999999,15.42,SOPORTE_FISICO_MUY_BAJO,129,MONOMODAL,50.0,77.77777777777779,93.05555555555556,23.26388888888889,46.18055555555556,50.34722222222222,44,33,44,11,39.0,INTERMODALIDAD_BAJA,129,77.77777777777779,77.77777777777779,27.8703,0.0,20.0,16.0676,18.3681,22.8299,62.1528,40.66,40.97,86,86,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,61.71,61.71,DEFICIT_INFRAESTRUCTURAL,71.35,23
98,3,34,60,126,1,4,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,173.16057808398213,76.39437268410977,40.10704565915763,0.015495867768595042,0.5114387677034817,0.2923416876766772,0.4,1,0,0,0.3677025063030031,35.44,SOPORTE_FISICO_BAJO,34,MONOMODAL,50.0,61.80555555555556,27.083333333333332,69.44444444444444,95.48611111111111,50.34722222222222,45,56,45,11,70.0,INTERMODALIDAD_MEDIA,16,61.80555555555556,61.80555555555556,49.7577,29.2342,40.0,39.5014,43.5238,82.2049,40.162,53.47,74.31,38,38,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,22.3,22.3,DEFICIT_INFRAESTRUCTURAL,46.0,63
24,1,15,17,25,1,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,76.39437268410977,21.645072260497766,7.957747154594767,0.004390495867768595,0.36690985424200945,0.19955424691458712,0.4,1,0,0,0.3398662740743761,27.9,SOPORTE_FISICO_BAJO,79,MONOMODAL,50.0,75.69444444444444,91.66666666666666,23.26388888888889,46.18055555555556,50.34722222222222,46,36,46,10,70.0,INTERMODALIDAD_MEDIA,16,75.69444444444444,75.69444444444444,34.9848,19.9554,40.0,30.4163,41.2041,45.8333,61.6898,51.6,68.75,46,46,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,45.28,45.28,DEFICIT_INFRAESTRUCTURAL,63.53,33
91,2,47,65,126,4,4,11,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,239.3690344102106,82.76057040778558,40.10704565915763,0.016787190082644628,0.5207349657811249,0.2923416876766772,0.4,1,0,0,0.3677025063030031,35.79,SOPORTE_FISICO_BAJO,32,MONOMODAL,50.0,52.083333333333336,37.5,95.83333333333334,46.18055555555556,50.34722222222222,47,70,47,23,70.0,INTERMODALIDAD_MEDIA,16,52.083333333333336,52.083333333333336,50.7113,29.2342,40.0,39.8877,43.5238,73.0903,43.6343,49.63,63.19,54,54,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,12.2,12.2,DEFICIT_INFRAESTRUCTURAL,36.13,77
27,1,41,56,87,1,2,3,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,208.8112853365667,71.30141450516912,27.69296009798979,0.014462809917355372,0.503433589674143,0.19955424691458712,0.4,1,0,0,0.3398662740743761,32.83,SOPORTE_FISICO_BAJO,49,MONOMODAL,50.0,72.91666666666666,90.27777777777779,23.26388888888889,46.18055555555556,50.34722222222222,48,40,48,8,70.0,INTERMODALIDAD_MEDIA,16,72.91666666666666,72.91666666666666,48.9368,19.9554,40.0,36.039,41.2041,48.0903,61.2269,52.46,70.83,43,43,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,36.88,36.88,DEFICIT_INFRAESTRUCTURAL,58.5,43
57,1,22,35,59,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,112.04507993669432,44.563384065730695,18.78028328484365,0.009039256198347107,0.44913236307384297,0.12590471182995822,0.4,1,0,0,0.3177714135489874,29.0,SOPORTE_FISICO_BAJO,74,MONOMODAL,50.0,50.69444444444444,70.13888888888889,69.44444444444444,46.18055555555556,50.34722222222222,49,72,49,23,70.0,INTERMODALIDAD_MEDIA,16,50.69444444444444,50.69444444444444,43.3746,12.5905,40.0,31.3083,39.3629,61.7188,54.5139,45.62,53.47,68,68,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,19.39,19.39,DEFICIT_INFRAESTRUCTURAL,38.17,71
58,2,22,32,54,0,1,5,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,112.04507993669432,40.74366543152521,17.188733853924695,0.008264462809917356,0.43883556491653486,0.12590471182995822,0.4,1,0,0,0.3177714135489874,28.63,SOPORTE_FISICO_BAJO,75,INTERMODAL,100.0,65.27777777777779,52.083333333333336,23.26388888888889,46.18055555555556,50.34722222222222,50,51,50,1,70.0,INTERMODALIDAD_MEDIA,16,65.27777777777779,65.27777777777779,42.3215,12.5905,40.0,30.8842,51.8629,50.0,65.162,51.69,69.44,45,45,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,34.39,34.39,DEFICIT_INFRAESTRUCTURAL,52.92,51
28,1,21,21,23,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,106.95212175775367,26.73803043943842,7.321127382227186,0.005423553719008265,0.39076674425743785,0.0,0.2,0,0,0,0.13999999999999999,18.76,SOPORTE_FISICO_MUY_BAJO,118,MONOMODAL,50.0,72.22222222222221,88.19444444444444,23.26388888888889,46.18055555555556,50.34722222222222,51,41,51,10,40.0,INTERMODALIDAD_BAJA,115,72.22222222222221,72.22222222222221,37.4137,0.0,20.0,19.9088,19.8438,18.5764,60.5324,39.45,36.81,92,92,CENTRALIDAD_ESTRUCTURAL_BAJA,CENTRALIDAD_ESTRUCTURAL_BAJA,52.31,52.31,DEFICIT_INFRAESTRUCTURAL,64.26,31
76,3,65,90,160,4,4,9,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|FLUVIAL|TRANVIA,4,1,0,1,1,1,AUTOBUS|FERROCARRIL|FLUVIAL|TRANVIA,4,1,0,1,1,1,331.0422816311423,114.59155902616465,50.92958178940651,0.02324380165289256,0.5586144708196605,0.2923416876766772,0.8,1,0,1,0.6477025063030031,47.21,SOPORTE_FISICO_MEDIO,3,MONOMODAL,50.0,68.05555555555556,34.72222222222222,69.44444444444444,46.18055555555556,50.34722222222222,52,47,52,5,100.0,INTERMODALIDAD_MUY_ALTA,1,68.05555555555556,68.05555555555556,54.5991,29.2342,80.0,50.9614,62.9856,63.4549,42.7083,59.54,81.94,27,27,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,17.09,17.09,CENTRALIDAD_ESTRATEGICA,47.67,58
74,2,53,77,170,4,6,9,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,269.9267834838545,98.03944494460752,54.11268065124442,0.019886363636363636,0.5404397805333023,0.3534592124660774,0.4,1,0,0,0.3860377637398232,38.05,SOPORTE_FISICO_BAJO,21,MONOMODAL,50.0,58.333333333333336,48.61111111111111,69.44444444444444,46.18055555555556,50.34722222222222,53,61,53,8,70.0,INTERMODALIDAD_MEDIA,16,58.333333333333336,58.333333333333336,52.7333,35.3459,40.0,42.7679,45.0518,71.0938,47.338,52.6,71.53,42,42,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,15.57,15.57,DEFICIT_INFRAESTRUCTURAL,41.23,68
29,1,3,3,3,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,15.278874536821952,3.819718634205488,0.954929658551372,0.0007747933884297521,0.18495368961100384,0.12590471182995822,0.4,1,0,0,0.3177714135489874,19.63,SOPORTE_FISICO_MUY_BAJO,113,MONOMODAL,50.0,70.13888888888889,85.41666666666666,23.26388888888889,46.18055555555556,50.34722222222222,54,44,54,10,63.0,INTERMODALIDAD_MEDIA,108,70.13888888888889,70.13888888888889,16.7796,12.5905,40.0,20.5945,30.1615,42.8819,59.6065,44.62,52.08,70,70,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,49.54,49.54,DEFICIT_INFRAESTRUCTURAL,61.9,38
61,2,53,84,170,7,9,14,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,269.9267834838545,106.95212175775367,54.11268065124442,0.02169421487603306,0.5505734545902551,0.41824639950663545,0.6,1,0,1,0.5454739198519907,45.05,SOPORTE_FISICO_MEDIO,7,MONOMODAL,50.0,68.75,54.166666666666664,23.26388888888889,95.48611111111111,50.34722222222222,55,46,55,9,85.0,INTERMODALIDAD_MUY_ALTA,3,68.75,68.75,53.7735,41.8246,60.0,50.1256,59.8312,69.184,49.1898,60.42,85.42,22,22,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,18.62,18.62,CENTRALIDAD_ESTRATEGICA,48.7,55
64,1,7,11,19,0,1,2,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,35.65070725258456,14.00563499208679,6.047887837492023,0.002840909090909091,0.3185149047398846,0.12590471182995822,0.4,1,0,0,0.3177714135489874,24.34,SOPORTE_FISICO_BAJO,98,MONOMODAL,50.0,47.22222222222222,63.19444444444444,69.44444444444444,46.18055555555556,50.34722222222222,56,77,56,21,70.0,INTERMODALIDAD_MEDIA,16,47.22222222222222,47.22222222222222,30.0771,12.5905,40.0,25.9551,39.3629,60.6771,52.1991,42.85,47.92,76,76,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,21.27,21.27,CENTRALIDAD_SECUNDARIA,36.84,74
33,1,16,16,17,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,81.48733086305042,20.371832715762604,5.411268065124442,0.004132231404958678,0.360104439427627,0.12590471182995822,0.4,1,0,0,0.3177714135489874,25.81,SOPORTE_FISICO_BAJO,90,MONOMODAL,50.0,67.36111111111111,84.02777777777779,23.26388888888889,46.18055555555556,50.34722222222222,57,48,57,9,70.0,INTERMODALIDAD_MEDIA,16,67.36111111111111,67.36111111111111,34.293,12.5905,40.0,27.6512,39.3629,43.2292,59.1435,47.39,56.6,63,63,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,39.71,39.71,DEFICIT_INFRAESTRUCTURAL,56.3,46
71,2,19,28,74,1,2,3,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,96.76620539987236,35.65070725258456,23.55493157760051,0.007231404958677686,0.42353384867647964,0.19955424691458712,0.4,1,0,0,0.3398662740743761,29.92,SOPORTE_FISICO_BAJO,67,MONOMODAL,50.0,55.55555555555556,45.83333333333333,69.44444444444444,46.18055555555556,50.34722222222222,58,65,58,7,70.0,INTERMODALIDAD_MEDIA,16,55.55555555555556,55.55555555555556,40.7575,19.9554,40.0,32.7397,41.2041,75.434,46.412,49.05,61.11,57,57,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,22.82,22.82,DEFICIT_INFRAESTRUCTURAL,42.46,66
35,1,7,10,21,1,2,3,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,35.65070725258456,12.732395447351628,6.684507609859605,0.0025826446280991736,0.30808740138835516,0.19955424691458712,0.4,1,0,0,0.3398662740743761,25.81,SOPORTE_FISICO_BAJO,90,MONOMODAL,50.0,65.97222222222221,82.63888888888889,23.26388888888889,46.18055555555556,50.34722222222222,59,50,59,9,70.0,INTERMODALIDAD_MEDIA,16,65.97222222222221,65.97222222222221,29.0239,19.9554,40.0,28.0165,41.2041,54.9479,58.6806,49.15,62.5,55,55,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,37.96,37.96,DEFICIT_INFRAESTRUCTURAL,54.77,50
68,1,23,27,42,0,0,2,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,117.13803811563497,34.37746770784939,13.36901521971921,0.006973140495867769,0.41937574069677763,0.0,0.2,0,0,0,0.13999999999999999,19.78,SOPORTE_FISICO_MUY_BAJO,112,MONOMODAL,50.0,45.13888888888889,60.416666666666664,69.44444444444444,46.18055555555556,50.34722222222222,60,80,60,20,40.0,INTERMODALIDAD_BAJA,115,45.13888888888889,45.13888888888889,40.3327,0.0,20.0,21.0835,19.8438,34.375,51.2731,33.06,22.92,112,112,CENTRALIDAD_ESTRUCTURAL_BAJA,CENTRALIDAD_ESTRUCTURAL_BAJA,24.06,24.06,CENTRALIDAD_SECUNDARIA,36.71,76
